EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeAssists,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,Corner3Assists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Travels,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyPoints,OffThreePtRebounds,Offensive Fouls,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PenaltyFtPoints,PtsPutbacks,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,HeaveAttempts,LongMidRangeAssists,PenaltyTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SelfOReb,Charge Fouls,SelfORebPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,Charge Fouls Drawn,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,3SecondViolations,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,BlockedArc3,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
101150-1627826-1628379-1629599-1629611,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Amir Coffey, Terance Mann","Williams, Zubac, Kennard, Coffey, Mann",101150-1627826-1628379-1629599-1629611,LAC,419.0,1,7.0,7.0,13.0,14.0,1.0,27.0,4.0,5.0,2.0,1.0,1.0,3.0,5.0,1.0,5.0,8.0,3.0,5.0,19.0,12.0,1.0,6.0,4.0,6.0,3.0,5.0,3.0,1.0,3.0,2.0,5.0,2.0,3.0,12.0,1.0,2.0,3.0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,19.0,0.6,0.6,0.6666666666666666,0.6,0.6,0.625,0.7307692307692307,0.7307692307692307,0.38461538461538464,0.125,0.2,0.75,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.2,1.0,1.0,1.0,0.6666666666666666,92.79236276849642,15.692307692307692,15.357142857142858,14.076923076923077,13.714285714285714,0.38461538461538464,0.8,1.0,0.75,0.15384615384615385,0.07692307692307693,1.0,1.0,0.38461538461538464,0.6,0.6,0.6666666666666666,1.0,0.7692307692307693,0.6,0.5010884615384615,0.4542,4.9125,26.639999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629599-201587,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Amir Coffey, Nicolas Batum","Williams, Zubac, Kennard, Coffey, Batum",101150-1627826-1628379-1629599-201587,LAC,90.0,1,2.0,2.0,2.0,2.0,,4.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,2.0,,,,1.0,,,1.0,,1.0,,,2.0,,,2.0,2.0,,2.0,,,,,2.0,,1.0,,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,,1.0,,,1.0,,,,1.0,,64.0,22.0,23.0,22.0,23.0,,,,,0.5,,,,0.5,,,,,0.5,,0.43095,,6.5,26.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629599-202335,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Amir Coffey, Patrick Patterson","Williams, Zubac, Kennard, Coffey, Patterson",101150-1627826-1628379-1629599-202335,LAC,433.0,1,7.0,7.0,14.0,13.0,2.0,27.0,2.0,5.0,2.0,,,3.0,4.0,,3.0,7.0,4.0,6.0,20.0,13.0,,4.0,2.0,9.0,3.0,4.0,3.0,,2.0,3.0,5.0,2.0,1.0,13.0,2.0,2.0,1.0,4.0,2.0,6.0,1.0,,1.0,2.0,4.0,,2.0,,18.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6923076923076923,0.7142857142857143,0.46153846153846156,,,1.0,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,,1.0,89.79214780600462,15.928571428571429,16.153846153846153,15.714285714285714,16.153846153846153,0.38461538461538464,0.4,0.4,0.5,0.15384615384615385,,,,0.3076923076923077,0.75,0.75,0.6666666666666666,,0.8461538461538461,0.75,0.5130769230769231,0.4378,5.057142857142857,25.816666666666666,1.0,1.0,,0.5,0.5,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.15384615384615385,0.5,0.5,1.0,1.0,0.5,0.487025,0.07142857142857142,0.125,0.1,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629599-202694,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Amir Coffey, Marcus Morris Sr.","Williams, Zubac, Kennard, Coffey, Morris Sr.",101150-1627826-1628379-1629599-202694,LAC,249.0,2,4.0,-10.0,8.0,9.0,1.0,17.0,1.0,1.0,3.0,,,,,,2.0,4.0,,4.0,6.0,16.0,,2.0,2.0,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,3.0,,3.0,2.0,5.0,,,1.0,1.0,4.0,,1.0,,4.0,0.5,0.5,,,,0.5,0.25,0.3333333333333333,0.5,0.25,,,0.5,0.75,0.75,0.3333333333333333,,,,0.5,98.31325301204818,15.75,13.666666666666666,15.25,13.222222222222221,0.125,1.0,1.0,1.0,0.375,,,,,,,,,0.625,,0.510275,,7.775,24.05,1.0,,,0.3333333333333333,0.5,,1.0,,,,4.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,,3.0,2.0,1.0,1.0,0.5,,,0.5,,,,,,0.4985,0.1111111111111111,0.2,0.3333333333333333,0.125,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,0.25,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629611-201587,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Terance Mann, Nicolas Batum","Williams, Zubac, Kennard, Mann, Batum",101150-1627826-1628379-1629611-201587,LAC,174.0,2,3.0,-2.0,7.0,6.0,,13.0,,,1.0,1.0,3.0,1.0,2.0,,1.0,4.0,1.0,2.0,5.0,7.0,,,2.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,,3.0,,,,1.0,,,1.0,,5.0,,,1.0,0.5,0.5,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,,,0.6666666666666666,,0.5,0.6,,,,,1.0,107.58620689655173,13.285714285714286,13.5,13.285714285714286,11.833333333333334,,,,,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,0.5,0.428525,,15.0,28.25,,,0.6666666666666666,,,,1.0,4.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,0.3288,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629611-202331,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Terance Mann, Paul George","Williams, Zubac, Kennard, Mann, George",101150-1627826-1628379-1629611-202331,LAC,464.0,3,8.0,-3.0,16.0,17.0,2.0,33.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,,6.0,11.0,1.0,2.0,21.0,24.0,,2.0,10.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,3.0,8.0,,,2.0,3.0,5.0,,3.0,,17.0,0.16666666666666666,0.25,1.0,0.5,0.5,0.5454545454545454,0.5769230769230769,0.65625,0.15384615384615385,,,1.0,0.5,0.8,0.8333333333333334,0.6,,1.0,,0.75,102.41379310344827,11.8125,16.176470588235293,11.6875,15.882352941176471,0.23076923076923078,1.0,1.0,0.3333333333333333,0.23076923076923078,0.38461538461538464,0.2,0.2,0.15384615384615385,0.5,0.5,1.0,,0.38461538461538464,0.5,0.4267923076923077,0.4417,10.709090909090909,26.0,2.0,,,0.6666666666666666,0.6666666666666666,,1.0,6.0,1.0,,,,6.0,2.0,,4.0,,,,,,1.0,1.0,,3.0,6.0,2.0,1.0,1.0,0.3333333333333333,,,,,,0.5,,,0.13333333333333333,0.15384615384615385,0.19047619047619047,0.0625,,,,2.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,,1.0,,,0.09523809523809523,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629611-202335,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Terance Mann, Patrick Patterson","Williams, Zubac, Kennard, Mann, Patterson",101150-1627826-1628379-1629611-202335,LAC,61.0,1,1.0,-3.0,2.0,3.0,,5.0,,,,,,1.0,1.0,,,,1.0,2.0,3.0,6.0,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,3.0,,,,0.5,0.5,,0.75,0.75,1.0,,,1.0,,,1.0,,,,,,118.03278688524591,12.5,12.0,12.5,12.0,,,,,,,,,0.5,1.0,1.0,,,1.0,1.0,0.58305,,,25.15,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629611-202694,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Terance Mann, Marcus Morris Sr.","Williams, Zubac, Kennard, Mann, Morris Sr.",101150-1627826-1628379-1629611-202694,LAC,1208.0,6,20.0,-18.0,44.0,42.0,6.0,86.0,5.0,10.0,13.0,3.0,9.0,2.0,9.0,2.0,14.0,32.0,3.0,12.0,44.0,62.0,3.0,12.0,16.0,6.0,3.0,8.0,2.0,5.0,6.0,2.0,8.0,1.0,4.0,18.0,5.0,6.0,4.0,10.0,8.0,18.0,3.0,1.0,2.0,4.0,11.0,,7.0,,42.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,0.2727272727272727,0.4375,0.42045454545454547,0.4583333333333333,0.2727272727272727,0.15625,0.2,0.5,0.2777777777777778,0.8571428571428571,0.6666666666666666,0.3076923076923077,0.2,0.6666666666666666,0.6666666666666666,0.8571428571428571,102.51655629139073,15.340909090909092,12.69047619047619,13.886363636363637,12.357142857142858,0.22727272727272727,0.5,0.625,0.8,0.29545454545454547,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.20454545454545456,0.2222222222222222,0.2222222222222222,0.5,0.2857142857142857,0.5,0.25,0.48187325581395346,0.48846,9.15,27.65833333333333,6.0,1.0,,0.46153846153846156,0.6,0.16666666666666666,9.0,18.0,1.0,1.0,3.0,,7.0,4.0,,2.0,1.0,7.0,1.0,,2.0,2.0,2.0,1.0,8.0,9.0,3.0,8.0,0.14285714285714285,0.5,,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,0.48804285714285717,0.06521739130434782,0.08823529411764706,0.045454545454545456,0.20454545454545456,,,,10.0,3.0,1.0,1.0,8.0,,0.375,0.45454545454545453,0.23076923076923078,0.375,0.2857142857142857,,,,,0.22727272727272727,,1.0,4.0,,,2.0,,0.25,0.14285714285714285,0.3333333333333333,0.5,,1.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.875,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629611-202695,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Terance Mann, Kawhi Leonard","Williams, Zubac, Kennard, Mann, Leonard",101150-1627826-1628379-1629611-202695,LAC,325.0,2,5.0,,13.0,11.0,1.0,24.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,,2.0,7.0,3.0,3.0,14.0,14.0,,,4.0,9.0,,3.0,3.0,,,3.0,3.0,3.0,,9.0,2.0,2.0,2.0,4.0,2.0,6.0,,,2.0,3.0,3.0,,2.0,,12.0,,,1.0,1.0,1.0,0.2857142857142857,0.65,0.5833333333333334,0.3,,,0.6666666666666666,0.4,0.5,0.5714285714285714,0.4,,1.0,,,106.33846153846153,13.076923076923077,14.090909090909092,12.307692307692308,13.727272727272727,0.1,1.0,1.0,,0.4,0.2,0.5,0.5,0.3,1.0,1.0,1.0,,0.4,1.0,0.49875499999999995,0.59425,10.6,26.766666666666666,,,,,,,1.0,4.0,1.0,,,,1.0,2.0,,2.0,,,,,,1.0,1.0,,1.0,4.0,2.0,1.0,0.5,0.3333333333333333,,,,,,0.5,,,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.07692307692307693,,,,,,1.0,,,,,,,,0.5,,0.6666666666666666,,,,1.0,1.0,,2.0,,,,0.5,0.5,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
101150-1627826-1628379-1629611-202704,1610612746,"Lou Williams, Ivica Zubac, Luke Kennard, Terance Mann, Reggie Jackson","Williams, Zubac, Kennard, Mann, Jackson",101150-1627826-1628379-1629611-202704,LAC,1266.0,4,21.0,7.0,45.0,46.0,5.0,91.0,5.0,6.0,9.0,4.0,9.0,7.0,10.0,2.0,12.0,24.0,11.0,17.0,62.0,55.0,2.0,12.0,12.0,27.0,6.0,10.0,7.0,4.0,6.0,9.0,15.0,5.0,3.0,39.0,1.0,6.0,12.0,19.0,3.0,22.0,2.0,1.0,1.0,4.0,10.0,,7.0,,54.0,0.5,0.5454545454545454,0.8181818181818182,0.6470588235294118,0.6470588235294118,0.5,0.6951219512195121,0.7209302325581395,0.4146341463414634,0.16666666666666666,0.16666666666666666,0.75,0.08333333333333333,0.75,0.75,0.17647058823529413,,0.6666666666666666,0.6666666666666666,0.8571428571428571,103.50710900473933,14.155555555555555,13.673913043478262,13.822222222222223,13.456521739130435,0.14634146341463414,0.8333333333333334,1.0,0.6,0.21951219512195122,0.21951219512195122,0.4444444444444444,0.5,0.24390243902439024,0.7,0.7777777777777778,0.7142857142857143,0.6666666666666666,0.5609756097560976,0.7,0.468259756097561,0.521175,9.5625,25.211764705882356,3.0,2.0,0.8571428571428571,0.3333333333333333,0.42857142857142855,0.6666666666666666,13.0,14.0,1.0,4.0,7.0,2.0,5.0,1.0,,8.0,5.0,7.0,4.0,1.0,1.0,3.0,3.0,,3.0,5.0,3.0,13.0,1.3333333333333333,0.75,1.0,0.17073170731707318,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.4483791666666667,0.06976744186046512,0.11538461538461539,0.12903225806451613,0.28888888888888886,2.0,2.0,3.0,25.0,2.0,,1.0,25.0,0.6,1.0,1.0416666666666667,0.2222222222222222,0.4,,,,0.16666666666666666,1.0,0.4032258064516129,1.0,1.0,1.0,2.0,,,,1.0,1.3333333333333333,0.2,1.0,1.0,,4.0,5.0,6.0,,1.0,1.0,1.0,0.8571428571428571,0.25,,0.4166666666666667,0.8,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.11764705882352941,0.1111111111111111,0.14285714285714285,0.1,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
