EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,NonHeaveArc3FGA,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,OpponentPoints,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PtsUnassisted3s,Offensive Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,Travels,Technical Free Throw Trips,AtRimPctBlocked,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,LostBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BlockedAtRim,SecondChanceCorner3FGA,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,ThreePtShootingFoulsDrawn,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,OffAtRimReboundPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,PtsPutbacks,BlockedLongMidRange,Charge Fouls,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626161-1626196-1627827-1628467-1628973,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Maxi Kleber, Jalen Brunson","Cauley-Stein, Richardson, Finney-Smith, Kleber, Brunson",1626161-1626196-1627827-1628467-1628973,DAL,82.0,2,1.0,2.0,4.0,4.0,3.0,1.0,8.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,0.2,0.25,0.75,1.0,1.0,1.0,1.0,140.4878048780488,10.75,9.75,10.75,8.25,0.25,0.75,0.3333333333333333,0.6666666666666666,1.0,0.5411,0.536925,1.0,2.8,38.06666666666667,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1627827-1628467-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Maxi Kleber, Luka Doncic","Cauley-Stein, Richardson, Finney-Smith, Kleber, Doncic",1626161-1626196-1627827-1628467-1629029,DAL,127.0,2,2.0,4.0,5.0,4.0,5.0,,9.0,,,2.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,1.0,8.0,,2.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,8.0,8.0,5.0,1.0,0.8,0.8,0.5,,1.0,1.0,,102.04724409448819,12.0,16.75,12.0,16.75,,0.5,,0.5,0.5,0.40645,0.40645,1.0,12.1,28.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.875,0.875,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1627827-1628973-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Luka Doncic","Cauley-Stein, Richardson, Finney-Smith, Brunson, Doncic",1626161-1626196-1627827-1628973-1629029,DAL,479.0,2,8.0,4.0,12.0,13.0,4.0,6.0,25.0,1.0,1.0,1.0,,10.0,3.0,2.0,18.0,2.0,1.0,2.0,7.0,,1.0,2.0,1.0,5.0,7.0,1.0,,2.0,2.0,,16.0,7.0,4.0,,0.6923076923076923,1.1666666666666667,0.23076923076923078,1.0,0.5,0.6666666666666666,,75.15657620041753,19.416666666666668,18.923076923076923,17.416666666666668,18.615384615384617,0.07692307692307693,0.07692307692307693,0.3333333333333333,,0.3076923076923077,0.46644230769230766,0.53355,0.3888888888888889,8.53,23.96666666666667,0.3333333333333333,4.0,8.0,,1.0,1.0,,5.0,2.0,14.0,1.0,1.0,6.0,4.0,6.0,1.0,3.0,2.0,5.0,1.0,2.0,12.0,2.0,4.0,0.6,0.6,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.6153846153846154,0.8333333333333334,0.5,0.6153846153846154,0.5,0.5714285714285714,0.5,0.07692307692307693,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.1,0.125,1.0,0.4,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,0.41145,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1627827-1628973-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Tim Hardaway Jr.","Cauley-Stein, Richardson, Finney-Smith, Brunson, Hardaway Jr.",1626161-1626196-1627827-1628973-203501,DAL,123.0,1,2.0,-6.0,3.0,2.0,1.0,1.0,5.0,,,3.0,1.0,1.0,3.0,,,,1.0,,,,3.0,,,,2.0,,,1.0,,,,,1.0,,,,0.75,,,,,58.53658536585366,25.666666666666668,23.0,25.0,16.0,,0.75,,1.0,0.75,0.4848,0.48195,,5.6,25.266666666666666,0.3333333333333333,,1.0,,,,,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,0.25,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1627827-1628973-203504,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Trey Burke","Cauley-Stein, Richardson, Finney-Smith, Brunson, Burke",1626161-1626196-1627827-1628973-203504,DAL,94.0,1,2.0,7.0,4.0,4.0,,,8.0,1.0,,1.0,,3.0,1.0,,9.0,,,,,,1.0,3.0,,3.0,3.0,,,,,,9.0,,,,1.125,,0.25,,1.0,1.0,1.0,122.55319148936171,8.75,14.75,8.75,14.75,0.25,0.25,,,0.5,0.5295125,,,9.933333333333334,25.7,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,,,,6.0,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,1.125,,1.0,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1627827-1629029-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Luka Doncic, Tim Hardaway Jr.","Cauley-Stein, Richardson, Finney-Smith, Doncic, Hardaway Jr.",1626161-1626196-1627827-1629029-203501,DAL,167.0,1,3.0,-1.0,5.0,6.0,5.0,6.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,6.0,,1.0,,1.0,2.0,2.0,,,1.0,2.0,1.0,6.0,6.0,5.0,1.0,0.6,0.6,0.5,1.0,,1.0,,94.8502994011976,16.6,14.0,16.6,14.0,0.25,0.25,0.25,0.25,0.75,0.506575,0.506575,1.0,6.65,24.35,1.0,1.0,1.0,,,,,2.0,,7.0,2.0,,4.0,,,,2.0,,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5,0.5,,0.25,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,0.25,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1628467-1628973-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Maxi Kleber, Jalen Brunson, Luka Doncic","Cauley-Stein, Richardson, Kleber, Brunson, Doncic",1626161-1626196-1628467-1628973-1629029,DAL,88.0,2,1.0,4.0,4.0,3.0,4.0,3.0,7.0,2.0,2.0,,,3.0,,,6.0,3.0,,,6.0,,,1.0,,1.0,1.0,,,1.0,,,6.0,6.0,4.0,,1.0,1.0,,,1.0,1.0,,114.54545454545455,9.0,17.333333333333332,9.0,17.333333333333332,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.6167333333333334,0.6167333333333334,1.0,6.0,,1.0,,,1.0,1.0,,,3.0,,2.0,3.0,,2.0,4.0,,,1.0,,1.0,,,2.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1628467-1628973-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Maxi Kleber, Jalen Brunson, Tim Hardaway Jr.","Cauley-Stein, Richardson, Kleber, Brunson, Hardaway Jr.",1626161-1626196-1628467-1628973-203501,DAL,159.0,1,3.0,2.0,4.0,5.0,,,9.0,,,,,4.0,1.0,,4.0,,,,,,,3.0,,4.0,5.0,,,1.0,,,2.0,,,,0.4,,0.2,,0.75,0.8,,81.50943396226415,16.0,19.0,14.5,19.0,,,,,0.2,0.47092999999999996,,,10.475,23.6,,1.0,3.0,1.0,1.0,,,2.0,,2.0,,,2.0,2.0,,,1.0,,1.0,,1.0,2.0,,,0.5,0.5,,,,,0.5,,0.4,,1.0,0.6,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.25,0.3333333333333333,,,1.0,0.3333333333333333,,,1.0,1.0,,,,0.2,,,,,,,,0.5,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1628467-1629029-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Maxi Kleber, Luka Doncic, Tim Hardaway Jr.","Cauley-Stein, Richardson, Kleber, Doncic, Hardaway Jr.",1626161-1626196-1628467-1629029-203501,DAL,119.0,1,2.0,,3.0,3.0,,2.0,6.0,1.0,,1.0,,3.0,1.0,1.0,3.0,,,,,,1.0,2.0,,2.0,4.0,,,,1.0,,3.0,,,,0.25,,0.25,,0.5,0.5,,72.60504201680672,20.333333333333332,19.333333333333332,17.333333333333332,17.0,0.25,0.25,,,0.5,0.4866875,,,12.5,24.8,,,,1.0,2.0,,,1.0,,3.0,,,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,,0.25,,0.6666666666666666,,,,,0.5,0.5,0.5,,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,,2.0,2.0,2.0,1.0,,,,,0.3333333333333333,,,0.5,,0.6666666666666666,,1.0,,0.5,,,,,,,,,,,0.58365,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
1626161-1626196-1628973-1629029-1629740,1610612742,"Willie Cauley-Stein, Josh Richardson, Jalen Brunson, Luka Doncic, Nicolo Melli","Cauley-Stein, Richardson, Brunson, Doncic, Melli",1626161-1626196-1628973-1629029-1629740,DAL,383.0,2,6.0,8.0,12.0,12.0,6.0,1.0,24.0,2.0,,1.0,,6.0,2.0,6.0,22.0,2.0,1.0,5.0,10.0,,1.0,2.0,,3.0,3.0,1.0,,4.0,7.0,,22.0,10.0,6.0,,1.0,0.8333333333333334,0.25,,0.6666666666666666,0.75,1.0,90.23498694516971,14.666666666666666,17.25,14.666666666666666,17.166666666666668,0.25,0.125,,,0.5,0.50063125,0.48131666666666667,0.45454545454545453,6.266666666666667,25.6,0.5,3.0,4.0,,,1.0,,5.0,2.0,14.0,1.0,1.0,6.0,4.0,3.0,1.0,3.0,1.0,4.0,,2.0,9.0,,2.0,0.6,0.6,0.5,1.0,1.0,1.0,0.8333333333333334,0.5,1.0,0.8333333333333334,,0.5,0.75,0.75,0.6666666666666666,,,,1.0,1.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,0.5,0.125,1.0,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,4.0,1.0,0.36363636363636365,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,True
