EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Offensive Fouls,OffCorner3ReboundPct,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,Charge Fouls Drawn,Blocked3s,BlockedCorner3,BlockedArc3,OffensiveGoaltends,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1627732-1627788-1628396-1629003-201980,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Shake Milton, Danny Green","Simmons, Korkmaz, Bradley, Milton, Green",1627732-1627788-1628396-1629003-201980,PHI,173.0,1,3.0,2.0,6.0,6.0,5.0,12.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,1.0,99.88439306358381,16.166666666666668,12.666666666666666,16.166666666666668,12.666666666666666,0.4,1.0,1.0,0.5,0.4,0.5,0.5,0.2,0.4,0.44088000000000005,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1628396-1629003-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Shake Milton, Tobias Harris","Simmons, Korkmaz, Bradley, Milton, Harris",1627732-1627788-1628396-1629003-202699,PHI,125.0,1,2.0,-4.0,4.0,5.0,,9.0,1.0,1.0,1.0,3.0,,2.0,4.0,4.0,8.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,4.0,1.0,1.0,0.5,0.4,0.4,,103.67999999999999,14.75,13.2,14.75,13.2,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,0.5,,0.4,0.53129,6.75,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.5,0.4,0.4,0.2,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.2,0.2,1.0,0.2,0.53129,1.0,23.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1628396-1629680-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Matisse Thybulle, Tobias Harris","Simmons, Korkmaz, Bradley, Thybulle, Harris",1627732-1627788-1628396-1629680-202699,PHI,90.0,1,2.0,-4.0,2.0,4.0,,6.0,,,1.0,2.0,,1.0,2.0,2.0,6.0,,2.0,,,,,,,,,,,1.0,2.0,,2.0,,,0.5,0.5,0.5,,96.0,22.0,11.5,22.0,11.25,,,,,1.0,0.5,0.5,,,0.4013,9.85,1.0,,,,,,1.0,1.0,,2.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.4062,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1628396-201980-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Danny Green, Tobias Harris","Simmons, Korkmaz, Bradley, Green, Harris",1627732-1627788-1628396-201980-202699,PHI,2241.0,2,37.0,9.0,77.0,77.0,20.0,154.0,13.0,18.0,12.0,25.0,5.0,27.0,48.0,86.0,77.0,22.0,32.0,11.0,17.0,8.0,40.0,9.0,7.0,2.0,5.0,1.0,10.0,6.0,14.0,13.0,72.0,0.4074074074074074,0.4230769230769231,0.5625,0.5357142857142857,0.5448717948717948,0.5,98.95582329317268,14.155844155844155,14.948051948051948,13.571428571428571,14.571428571428571,0.2571428571428571,0.7222222222222222,0.7647058823529411,0.6153846153846154,0.35714285714285715,0.48,0.5454545454545454,0.07142857142857142,0.5714285714285714,0.5155471428571428,6.7562500000000005,10.0,4.0,4.0,4.0,1.0,22.0,5.0,6.0,2.0,13.0,4.0,3.0,6.0,10.0,40.0,13.0,10.0,0.8333333333333334,0.625,0.65,0.3142857142857143,0.08333333333333333,0.12,0.2857142857142857,0.2777777777777778,0.3076923076923077,0.25,0.05714285714285714,0.5,1.0,0.125,0.57100625,0.1511627906976744,25.886363636363637,0.12987012987012986,9.0,30.0,0.9,0.7894736842105263,0.8888888888888888,9.0,3.0,4.0,2.0,3.0,4.0,18.0,2.0,2.0,1.0,7.0,11.0,4.0,5.0,2.0,2.0,14.0,3.0,18.0,3.0,2.0,18.0,4.0,6.0,3.0,3.0,4.0,21.0,2.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,18.0,1.0,1.0,9.0,3.0,1.0,2.0,3.0,3.0,3.0,0.8571428571428571,0.3181818181818182,1.0,0.3181818181818182,0.8,1.0,0.875,0.05555555555555555,0.75,0.26666666666666666,0.4,0.2857142857142857,0.25,0.7692307692307693,0.9090909090909091,1.0,0.0625,1.0,0.4,0.4,0.75,0.75,1.0,0.2571428571428571,0.2222222222222222,0.2222222222222222,0.75,0.5714285714285714,0.75,0.3333333333333333,0.2857142857142857,1.0,0.5,0.125,0.2222222222222222,0.6162799999999999,0.11538461538461539,0.16071428571428573,0.16279069767441862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1629003-1629680-1630178,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Tyrese Maxey","Simmons, Korkmaz, Milton, Thybulle, Maxey",1627732-1627788-1629003-1629680-1630178,PHI,257.0,4,4.0,1.0,10.0,11.0,3.0,21.0,,1.0,,,,,1.0,17.0,16.0,,,,4.0,,12.0,,,,,,1.0,1.0,2.0,2.0,17.0,,,,0.9375,0.9444444444444444,,117.66536964980546,12.2,12.272727272727273,12.2,12.272727272727273,0.125,,,,,,,,1.0,0.50059375,2.6,3.0,,,1.0,,7.0,,,2.0,6.0,,,,,3.0,6.0,3.0,,1.5,1.5,0.875,,,,,,,0.125,,,,0.447825,0.35294117647058826,27.62857142857143,0.3,2.0,3.0,1.0,1.0,1.0,,,,,1.0,4.0,6.0,,,2.0,5.0,2.0,,,,,,,12.0,3.0,,6.0,4.0,4.0,3.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,0.8,0.7142857142857143,,0.7142857142857143,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.75,,,,,,,1.0,0.6666666666666666,,0.1111111111111111,0.5,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1629003-1629680-1630194,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Paul Reed","Simmons, Korkmaz, Milton, Thybulle, Reed",1627732-1627788-1629003-1629680-1630194,PHI,281.0,1,5.0,-3.0,9.0,9.0,4.0,18.0,2.0,2.0,,1.0,,2.0,3.0,10.0,13.0,4.0,,2.0,4.0,2.0,10.0,1.0,1.0,,1.0,,4.0,4.0,7.0,2.0,7.0,1.0,1.0,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.25,92.24199288256227,16.0,15.222222222222221,14.0,15.222222222222221,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,,0.8571428571428571,0.5681857142857143,4.666666666666667,2.0,,,3.0,,4.0,,,,,,,1.0,2.0,3.0,,2.0,,,,0.5714285714285714,,,1.0,0.6666666666666666,1.0,,0.42857142857142855,,,,,,24.175,0.2222222222222222,1.0,1.0,1.0,0.5,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,3.0,,6.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,3.0,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,0.5,1.0,0.5,,0.75,0.75,,,0.5,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,1.0,,,,0.5,1.0,1.0,,1.0,0.54045,0.14285714285714285,0.3333333333333333,0.3,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1629003-1629680-201980,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Danny Green","Simmons, Korkmaz, Milton, Thybulle, Green",1627732-1627788-1629003-1629680-201980,PHI,62.0,1,1.0,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,1.0,,1.0,2.0,3.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.5,0.5,0.5,,92.9032258064516,8.5,22.5,8.5,22.0,0.5,,,,0.5,1.0,1.0,,0.5,0.5006,3.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1629003-1629680-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Tobias Harris","Simmons, Korkmaz, Milton, Thybulle, Harris",1627732-1627788-1629003-1629680-202699,PHI,147.0,2,2.0,-1.0,5.0,7.0,,12.0,,,2.0,2.0,,2.0,2.0,6.0,7.0,,4.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,6.0,,,1.0,0.6666666666666666,0.75,,117.55102040816325,10.2,13.714285714285714,10.2,13.714285714285714,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.4691666666666667,4.9,3.0,,,,,1.0,1.0,1.0,,4.0,,,,,2.0,4.0,3.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.4245,0.6666666666666666,26.0,0.6,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1629003-1629680-203118,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Mike Scott","Simmons, Korkmaz, Milton, Thybulle, Scott",1627732-1627788-1629003-1629680-203118,PHI,382.0,3,6.0,9.0,15.0,13.0,3.0,28.0,4.0,4.0,1.0,1.0,,5.0,5.0,22.0,13.0,,10.0,,3.0,,9.0,1.0,1.0,,1.0,,1.0,4.0,4.0,3.0,22.0,,,1.0,0.7916666666666666,0.7857142857142857,1.0,105.54973821989529,11.933333333333334,15.615384615384615,11.933333333333334,15.461538461538462,0.3333333333333333,1.0,1.0,,0.08333333333333333,1.0,1.0,,0.9166666666666666,0.5413454545454545,4.4799999999999995,12.0,4.0,4.0,2.0,2.0,7.0,5.0,5.0,6.0,19.0,,,,,4.0,19.0,12.0,1.0,0.8636363636363636,0.8636363636363636,0.5833333333333334,,,,,,,0.16666666666666666,0.36363636363636365,1.0,0.18181818181818182,0.53788,0.8636363636363636,27.214285714285715,0.8,3.0,4.0,1.0,0.6666666666666666,1.0,,,,,2.0,1.0,5.0,,,4.0,3.0,3.0,,,,,,,9.0,,,5.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,,1.0,,,1.0,4.0,,,2.0,,,,,,,1.0,0.42857142857142855,,0.42857142857142855,,,,,0.3333333333333333,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,1.0,,,,,,,0.36363636363636365,0.2,,0.14285714285714285,0.2857142857142857,,1.0,3.0,0.5,0.25,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
1627732-1627788-1629003-1629680-203552,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Seth Curry","Simmons, Korkmaz, Milton, Thybulle, Curry",1627732-1627788-1629003-1629680-203552,PHI,44.0,1,1.0,-4.0,2.0,2.0,,4.0,,,,,,,,,4.0,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.5,130.9090909090909,13.0,9.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,False
