EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGM,FTDefRebounds,Charge Fouls,Charge Fouls Drawn,3SecondViolations,DefFTReboundPct,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFtPoints,Loose Ball Fouls Drawn,HeaveAttempts,OffensiveGoaltends,Technical Free Throw Trips,BlockedLongMidRange,Blocked3s,BlockedArc3,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockingFouls,Clear Path Fouls,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101106-101135-201575-201939-203084,1610612744,"Andrew Bogut, David Lee, Brandon Rush, Stephen Curry, Harrison Barnes","Bogut, Lee, Rush, Curry, Barnes",101106-101135-201575-201939-203084,GSW,168.0,1,3.0,-6.0,7.0,6.0,3.0,13.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,1.0,111.42857142857143,13.571428571428571,12.166666666666666,13.571428571428571,12.166666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.47713333333333335,8.5,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201575-202691-2733,1610612744,"Andrew Bogut, David Lee, Brandon Rush, Klay Thompson, Shaun Livingston","Bogut, Lee, Rush, Thompson, Livingston",101106-101135-201575-202691-2733,GSW,114.0,1,2.0,5.0,4.0,3.0,3.0,7.0,1.0,2.0,,2.0,3.0,1.0,7.0,2.0,4.0,,2.0,2.0,,,,,,,,,,7.0,0.6666666666666666,0.875,0.875,0.25,,,1.0,,88.42105263157895,13.5,20.0,13.5,20.0,0.5,0.5,0.5,,0.25,0.4362,12.966666666666667,27.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-202691-203084,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Harrison Barnes","Bogut, Lee, Curry, Thompson, Barnes",101106-101135-201939-202691-203084,GSW,3512.0,13,59.0,-3.0,123.0,122.0,12.0,245.0,11.0,28.0,9.0,43.0,77.0,37.0,136.0,139.0,34.0,12.0,42.0,58.0,7.0,4.0,10.0,7.0,7.0,,3.0,17.0,25.0,118.0,0.5584415584415584,0.5350877192982456,0.5573770491803278,0.32456140350877194,0.5882352941176471,0.8,0.7777777777777778,0.7777777777777778,100.45558086560365,13.40650406504065,15.270491803278688,12.764227642276422,14.565573770491802,0.24561403508771928,0.39285714285714285,0.4074074074074074,0.07894736842105263,0.6403508771929824,0.5340236842105264,7.068831168831168,25.305405405405406,8.0,13.0,8.0,28.0,12.0,27.0,28.0,8.0,9.0,35.0,5.0,79.0,30.0,0.75,0.32432432432432434,0.32432432432432434,0.7692307692307693,0.8,0.75,0.11403508771929824,0.6153846153846154,0.6153846153846154,0.24561403508771928,0.2857142857142857,0.2962962962962963,0.625,0.2857142857142857,21.0,15.0,24.0,36.0,6.0,8.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,14.0,6.0,9.0,2.0,5.0,18.0,8.0,10.0,1.0,7.0,6.0,25.0,52.0,9.0,10.0,3.0,1.0,26.0,4.0,16.0,5.0,5.0,7.0,9.0,16.0,3.0,3.0,1.0,1.0,2.0,1.0,16.0,1.0,1.0,16.0,1.0,18.0,2.0,8.0,2.0,7.0,6.0,1.0,7.0,5.0,25.0,21.0,1.0,2.0,0.6046511627906976,0.6842105263157895,0.4,0.14285714285714285,0.6666666666666666,0.8,0.6428571428571429,0.5588235294117647,0.6428571428571429,0.5952380952380952,0.02702702702702703,0.03896103896103896,0.05555555555555555,0.03571428571428571,0.03571428571428571,0.2647058823529412,0.28,0.2711864406779661,0.3333333333333333,0.23529411764705882,0.2,0.2,0.6,0.7647058823529411,0.8333333333333334,0.7142857142857143,0.3157894736842105,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.45454545454545453,0.625,0.4444444444444444,0.4444444444444444,1.0,0.5714285714285714,0.75,0.16666666666666666,0.07142857142857142,1.0,1.0,0.2857142857142857,0.25,1.0,0.17647058823529413,1.0,0.17647058823529413,0.3333333333333333,0.23529411764705882,0.5985333333333334,0.5114735294117647,0.06666666666666667,0.0963855421686747,0.1323529411764706,0.18382352941176472,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-202691-2733,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Shaun Livingston","Bogut, Lee, Curry, Thompson, Livingston",101106-101135-201939-202691-2733,GSW,471.0,3,8.0,1.0,13.0,15.0,2.0,28.0,1.0,1.0,1.0,6.0,10.0,3.0,18.0,17.0,6.0,2.0,7.0,10.0,,,,,1.0,,,1.0,1.0,14.0,0.6,0.5769230769230769,0.6,0.23076923076923078,,1.0,1.0,1.0,85.60509554140128,16.692307692307693,16.933333333333334,15.76923076923077,16.933333333333334,0.07692307692307693,1.0,1.0,0.07692307692307693,0.7692307692307693,0.47998846153846153,5.93,23.633333333333336,1.0,2.0,,2.0,1.0,3.0,2.0,,1.0,4.0,,9.0,5.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.15384615384615385,0.5,0.5,0.15384615384615385,,,,,3.0,3.0,4.0,7.0,2.0,2.0,,,1.0,,,1.0,1.0,,1.0,,3.0,2.0,2.0,,1.0,4.0,,,1.0,1.0,2.0,5.0,6.0,,2.0,2.0,,3.0,1.0,2.0,1.0,,,3.0,3.0,,1.0,,,,1.0,1.0,,,3.0,,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,3.0,,1.0,0.5,0.6,,1.0,1.0,,0.6666666666666666,1.5,0.6666666666666666,1.25,,0.2,0.2857142857142857,,,0.75,,0.5,1.0,,,,,1.0,1.0,1.0,0.5384615384615384,0.5714285714285714,0.8,0.5,1.0,,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,0.3333333333333333,,,,,1.0,1.0,,0.48891666666666667,0.55965,0.07142857142857142,0.09090909090909091,0.2222222222222222,0.2777777777777778,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-202691-2738,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Andre Iguodala","Bogut, Lee, Curry, Thompson, Iguodala",101106-101135-201939-202691-2738,GSW,1302.0,11,22.0,-2.0,42.0,44.0,15.0,86.0,6.0,8.0,1.0,14.0,23.0,9.0,51.0,53.0,8.0,4.0,13.0,15.0,5.0,2.0,1.0,1.0,6.0,,,7.0,13.0,49.0,0.6086956521739131,0.671875,0.6891891891891891,0.28125,0.14285714285714285,0.8,0.8,0.8,95.11520737327189,14.714285714285714,15.545454545454545,14.404761904761905,14.909090909090908,0.25,0.75,0.75,0.03125,0.53125,0.4966578125,9.173913043478262,25.344444444444445,3.0,7.0,5.0,8.0,5.0,9.0,8.0,5.0,3.0,13.0,3.0,29.0,8.0,0.6,0.5555555555555556,0.5555555555555556,0.8,0.6666666666666666,1.0,0.21875,0.42857142857142855,0.42857142857142855,0.25,0.625,0.625,0.6,0.625,6.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,8.0,1.0,1.0,,,2.0,2.0,3.0,1.0,1.0,4.0,11.0,20.0,6.0,,2.0,,10.0,,4.0,4.0,2.0,,2.0,2.0,3.0,1.0,,1.0,,,9.0,,2.0,8.0,,10.0,,3.0,2.0,1.0,1.0,,1.0,1.0,11.0,6.0,1.0,1.0,0.7142857142857143,0.7142857142857143,,1.0,1.0,0.6666666666666666,1.0,0.875,1.0,0.9166666666666666,,0.08695652173913043,0.25,,,0.2222222222222222,,0.15384615384615385,0.3333333333333333,,0.25,,,0.6666666666666666,,1.0,0.25,0.625,0.8333333333333334,0.8,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,,,,,,,0.25,1.0,,,0.25,0.6165,0.448375,0.08571428571428572,0.11538461538461539,0.0392156862745098,0.21568627450980393,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-203084-203200,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Harrison Barnes, Justin Holiday","Bogut, Lee, Curry, Barnes, Holiday",101106-101135-201939-203084-203200,GSW,232.0,3,4.0,1.0,7.0,8.0,7.0,15.0,,,2.0,1.0,1.0,4.0,5.0,4.0,,,3.0,3.0,2.0,1.0,,,2.0,,,2.0,5.0,5.0,1.0,0.5,0.5,0.8,,,0.42857142857142855,,93.10344827586206,11.571428571428571,18.875,11.571428571428571,13.25,,,,0.4,1.0,0.58494,1.3,25.275,,,,2.0,1.0,3.0,2.0,,1.0,2.0,,5.0,3.0,1.0,0.25,0.25,0.42857142857142855,,0.6666666666666666,,,,0.4,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,3.0,2.0,1.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.2,1.0,1.0,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-203084-2571,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Harrison Barnes, Leandro Barbosa","Bogut, Lee, Curry, Barnes, Barbosa",101106-101135-201939-203084-2571,GSW,191.0,2,3.0,2.0,6.0,5.0,,11.0,1.0,2.0,,2.0,4.0,3.0,7.0,5.0,2.0,,1.0,4.0,2.0,1.0,,,1.0,,,1.0,,5.0,0.5,0.5,0.4375,0.42857142857142855,,,1.0,,82.93193717277488,19.166666666666668,15.2,18.333333333333332,15.2,0.2857142857142857,0.5,0.5,,0.7142857142857143,0.5213642857142857,3.5,26.099999999999998,,,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,,,,,2.0,,2.0,,,1.0,,,1.0,,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,0.5,1.0,,,1.0,,0.5,,0.5,,,,,,,1.0,0.5,0.75,1.0,1.0,,0.5,,,,,0.2857142857142857,0.5,0.5,,1.0,,,,,0.5,1.0,,,,,0.5,,,,,,,,0.6887,0.3739,0.125,0.2,0.2857142857142857,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-203200-2738,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Justin Holiday, Andre Iguodala","Bogut, Lee, Curry, Holiday, Iguodala",101106-101135-201939-203200-2738,GSW,117.0,3,2.0,1.0,4.0,4.0,4.0,8.0,,,,3.0,5.0,,6.0,5.0,2.0,,,1.0,,,,,,,,,3.0,4.0,0.6,0.6,0.6,,,,,,98.46153846153847,16.5,12.75,16.25,12.75,,,,,0.4,0.46114,11.76,,2.0,3.0,,,,,,,,2.0,,4.0,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,4.0,,2.0,,,2.0,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6666666666666666,1.0,,,1.0,,1.0,,1.0,,,,,,,0.5,,0.5,1.0,,,,,,,,0.4,0.5,0.5,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.5778,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-2571-2738,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Leandro Barbosa, Andre Iguodala","Bogut, Lee, Curry, Barbosa, Iguodala",101106-101135-201939-2571-2738,GSW,825.0,7,14.0,12.0,25.0,25.0,2.0,50.0,2.0,5.0,2.0,8.0,14.0,8.0,37.0,25.0,2.0,1.0,9.0,11.0,2.0,1.0,1.0,1.0,2.0,,,3.0,6.0,34.0,0.5714285714285714,0.7045454545454546,0.74,0.36363636363636365,0.3333333333333333,1.0,0.8181818181818182,1.0,87.27272727272727,15.16,17.84,14.48,17.44,0.22727272727272727,0.4,0.5,0.09090909090909091,0.7272727272727273,0.5733704545454545,4.664285714285714,25.6125,1.0,1.0,4.0,6.0,5.0,12.0,6.0,4.0,4.0,11.0,3.0,26.0,8.0,0.8,0.625,0.625,0.8,0.6666666666666666,0.75,0.045454545454545456,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,2.0,1.0,5.0,8.0,,1.0,,,1.0,1.0,1.0,,,,,,6.0,,1.0,1.0,1.0,3.0,1.0,1.0,,,3.0,5.0,14.0,3.0,,1.0,,7.0,1.0,4.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,,3.0,1.0,,5.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,5.0,2.0,,1.0,0.875,0.875,1.0,,,1.0,0.75,1.0,0.75,0.8333333333333334,,0.07142857142857142,,0.2,,0.3333333333333333,,0.2222222222222222,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,0.36363636363636365,0.625,0.625,0.8,1.0,1.0,0.5,0.5,1.0,0.5,,,0.5,1.0,1.0,,,,,,,,,0.612975,0.419,0.125,0.1875,0.08108108108108109,0.13513513513513514,0.08,,,,,,,,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
101106-101135-201939-2733-2738,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Shaun Livingston, Andre Iguodala","Bogut, Lee, Curry, Livingston, Iguodala",101106-101135-201939-2733-2738,GSW,78.0,1,1.0,-1.0,3.0,3.0,,6.0,,,,,,,,1.0,,1.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,3.0,2.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,110.76923076923076,10.666666666666666,15.333333333333334,10.666666666666666,12.666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,False
