EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGA,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyArc3FGA,OpponentPoints,PenaltyFG3A,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,LostBallSteals,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Corner3Assists,FTDefRebounds,DeadBallTurnovers,Offensive Fouls,PenaltyFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,Travels,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
101181-1626170-200811-201577-202682,1610612752,"Jose Calderon, Jerian Grant, Lou Amundson, Robin Lopez, Derrick Williams","Calderon, Grant, Amundson, Lopez, Williams",101181-1626170-200811-201577-202682,NYK,63.0,1,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,91.42857142857143,10.0,21.5,6.0,18.5,0.5,1.0,1.0,0.5,0.5,0.4927,0.3932,0.3333333333333333,0.5,0.6666666666666666,17.4,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-200811-203921-2546,1610612752,"Jose Calderon, Jerian Grant, Lou Amundson, Cleanthony Early, Carmelo Anthony","Calderon, Grant, Amundson, Early, Anthony",101181-1626170-200811-203921-2546,NYK,99.0,1,2.0,2.0,2.0,2.0,,4.0,,,,1.0,2.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,0.5,,0.5,,0.5,,,1.0,,0.5,,,,58.18181818181819,22.5,27.0,22.5,18.5,,,,,0.5,0.36945,,,,,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201167-201577-202682,1610612752,"Jose Calderon, Jerian Grant, Arron Afflalo, Robin Lopez, Derrick Williams","Calderon, Grant, Afflalo, Lopez, Williams",101181-1626170-201167-201577-202682,NYK,401.0,2,7.0,-4.0,13.0,12.0,1.0,25.0,2.0,3.0,3.0,8.0,9.0,4.0,2.0,18.0,1.0,1.0,2.0,6.0,3.0,1.0,,1.0,1.0,2.0,1.0,,2.0,3.0,2.0,16.0,0.8888888888888888,1.0,0.6153846153846154,1.0,0.6428571428571429,1.0,0.3076923076923077,,0.3333333333333333,1.0,0.25,,,89.77556109725685,14.692307692307692,17.5,13.692307692307692,17.5,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.6153846153846154,0.5258538461538461,,0.14285714285714285,0.2,0.1111111111111111,8.266666666666667,25.45,4.0,4.0,2.0,10.0,5.0,5.0,3.0,10.0,0.625,0.625,,0.3076923076923077,1.0,1.0,0.75,0.15384615384615385,9.0,1.0,1.0,2.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.07692307692307693,1.0,1.0,1.0,0.2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201167-201577-204001,1610612752,"Jose Calderon, Jerian Grant, Arron Afflalo, Robin Lopez, Kristaps Porzingis","Calderon, Grant, Afflalo, Lopez, Porzingis",101181-1626170-201167-201577-204001,NYK,686.0,2,11.0,-20.0,22.0,24.0,1.0,46.0,,3.0,4.0,3.0,14.0,5.0,2.0,14.0,1.0,1.0,2.0,4.0,4.0,,3.0,6.0,1.0,7.0,3.0,3.0,5.0,2.0,1.0,12.0,0.21428571428571427,1.0,0.3157894736842105,1.0,0.34210526315789475,1.0,0.2631578947368421,1.0,,0.6666666666666666,0.07142857142857142,,,96.5597667638484,16.227272727272727,13.708333333333334,16.181818181818183,12.5,0.15789473684210525,,,0.21052631578947367,0.7368421052631579,0.5630157894736842,0.8392,0.05263157894736842,0.07142857142857142,0.14285714285714285,6.442857142857143,24.82,2.0,9.0,2.0,2.0,1.0,3.0,1.0,8.0,0.3333333333333333,0.5,1.0,0.47368421052631576,0.2222222222222222,0.2857142857142857,0.5,0.10526315789473684,19.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,,,3.0,,3.0,5.0,1.0,1.0,0.5,,0.5,0.5,0.5,,,0.05263157894736842,1.0,1.0,0.25,0.6609875,5.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,0.4,0.4,0.3333333333333333,0.25,0.375,0.14285714285714285,0.2222222222222222,1.0,0.09090909090909091,0.14285714285714285,0.6666666666666666,0.08333333333333333,1.0,0.5,0.5,1.0,0.75,0.3333333333333333,0.5,0.21428571428571427,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201167-201577-2546,1610612752,"Jose Calderon, Jerian Grant, Arron Afflalo, Robin Lopez, Carmelo Anthony","Calderon, Grant, Afflalo, Lopez, Anthony",101181-1626170-201167-201577-2546,NYK,550.0,3,9.0,2.0,17.0,18.0,1.0,35.0,1.0,3.0,3.0,6.0,10.0,5.0,3.0,21.0,,,,6.0,3.0,,2.0,7.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,21.0,0.6,,0.6,,0.6176470588235294,,0.3333333333333333,0.6666666666666666,,0.5454545454545454,0.14285714285714285,,,91.63636363636364,13.058823529411764,18.22222222222222,12.647058823529411,16.61111111111111,0.2,0.3333333333333333,0.3333333333333333,0.2,0.5333333333333333,0.5348866666666667,0.5835,0.11764705882352941,0.16666666666666666,,10.309999999999999,24.8,2.0,3.0,4.0,6.0,3.0,5.0,2.0,12.0,0.5,0.5,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,3.0,,,3.0,2.0,1.0,19.0,1.0,1.0,,4.0,,2.0,4.0,,1.0,0.5,,,0.75,0.75,0.3333333333333333,,0.13333333333333333,,,0.5,0.461675,2.0,,,1.0,2.0,1.0,1.0,,5.0,6.0,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,5.0,2.0,1.0,0.4,0.4,1.0,1.25,1.25,,,,0.25,,0.6,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.23809523809523808,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201167-202498-203124,1610612752,"Jose Calderon, Jerian Grant, Arron Afflalo, Lance Thomas, Kyle O'Quinn","Calderon, Grant, Afflalo, Thomas, O'Quinn",101181-1626170-201167-202498-203124,NYK,182.0,1,3.0,3.0,5.0,4.0,1.0,9.0,1.0,2.0,,2.0,5.0,1.0,,7.0,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,5.0,0.4,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.16666666666666666,1.0,,1.0,0.3333333333333333,,1.0,71.20879120879121,18.8,22.0,18.6,22.0,0.3333333333333333,0.5,0.5,,0.6666666666666666,0.47336666666666666,0.6525,,,0.2857142857142857,9.379999999999999,23.5,1.0,3.0,,,,1.0,,3.0,,,,0.5,0.3333333333333333,0.5,,,,1.0,1.0,,1.0,,4.0,,,,,,,1.0,,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,1.0,,,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.2,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201167-202682-204001,1610612752,"Jose Calderon, Jerian Grant, Arron Afflalo, Derrick Williams, Kristaps Porzingis","Calderon, Grant, Afflalo, Williams, Porzingis",101181-1626170-201167-202682-204001,NYK,76.0,1,1.0,3.0,2.0,2.0,,4.0,,,1.0,,,1.0,2.0,5.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,3.0,,5.0,,,1.5,,1.25,,1.0,1.0,,1.0,,,,75.78947368421053,13.5,24.5,13.5,24.5,,,,1.0,1.0,0.468,,0.5,,,,25.2,,,,,,1.0,,3.0,,,1.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201167-203124-2546,1610612752,"Jose Calderon, Jerian Grant, Arron Afflalo, Kyle O'Quinn, Carmelo Anthony","Calderon, Grant, Afflalo, O'Quinn, Anthony",101181-1626170-201167-203124-2546,NYK,76.0,1,1.0,-5.0,2.0,3.0,,5.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,94.73684210526316,18.0,13.333333333333334,18.0,13.333333333333334,0.5,,,,,0.4118,,,,,12.3,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201577-202498-202682,1610612752,"Jose Calderon, Jerian Grant, Robin Lopez, Lance Thomas, Derrick Williams","Calderon, Grant, Lopez, Thomas, Williams",101181-1626170-201577-202498-202682,NYK,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
101181-1626170-201577-202498-2546,1610612752,"Jose Calderon, Jerian Grant, Robin Lopez, Lance Thomas, Carmelo Anthony","Calderon, Grant, Lopez, Thomas, Anthony",101181-1626170-201577-202498-2546,NYK,393.0,3,7.0,-4.0,11.0,11.0,2.0,22.0,1.0,3.0,2.0,3.0,7.0,2.0,2.0,11.0,1.0,1.0,2.0,4.0,2.0,,,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,9.0,0.42857142857142855,1.0,0.5,0.5,0.55,0.5,0.2222222222222222,,,0.5,0.4,,,80.61068702290076,17.636363636363637,18.09090909090909,14.272727272727273,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.5362277777777779,0.4677,0.1,0.125,0.18181818181818182,8.785714285714286,25.5,2.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,,,1.0,15.0,1.0,,,2.0,1.0,1.0,2.0,,,0.5,,0.5,,,,,,,,0.5,0.6289,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,3.0,1.0,0.5,0.5,1.0,0.5,0.5,,,1.0,0.5,,,,,0.5,0.5,1.0,0.5,1.0,0.5,0.18181818181818182,0.2727272727272727,,1.0,,1.0,,,,,,,,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2016,2015-16,True
