EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceArc3FGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimFGM,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,FTOffRebounds,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyTurnovers,BlockedCorner3,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,BlockingFoulsDrawn,PenaltyCorner3FGM,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,PenaltyCorner3Accuracy,Travels,Corner3PctBlocked,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101106-201575-202691-203084-2738,1610612744,"Andrew Bogut, Brandon Rush, Klay Thompson, Harrison Barnes, Andre Iguodala","Bogut, Rush, Thompson, Barnes, Iguodala",101106-201575-202691-203084-2738,GSW,72.0,1,1.0,-2.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,120.0,14.0,10.0,12.666666666666666,8.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5256500000000001,7.4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201575-202691-203110-2733,1610612744,"Andrew Bogut, Brandon Rush, Klay Thompson, Draymond Green, Shaun Livingston","Bogut, Rush, Thompson, Green, Livingston",101106-201575-202691-203110-2733,GSW,245.0,1,4.0,,9.0,8.0,3.0,17.0,1.0,1.0,3.0,1.0,6.0,2.0,7.0,2.0,1.0,2.0,,,2.0,2.0,4.0,2.0,1.0,,,2.0,,0.25,0.3333333333333333,1.0,,,,0.3333333333333333,,99.91836734693878,14.444444444444445,14.375,11.222222222222221,12.25,0.125,0.375,0.125,0.3333333333333333,0.375,0.4555625,10.15,24.25,1.0,1.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5,0.5,0.125,0.3333333333333333,0.4844,0.1111111111111111,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201575-203084-203546-2738,1610612744,"Andrew Bogut, Brandon Rush, Harrison Barnes, Ian Clark, Andre Iguodala","Bogut, Rush, Barnes, Clark, Iguodala",101106-201575-203084-203546-2738,GSW,35.0,1,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,41.14285714285714,12.0,,12.0,,1.0,,,,1.0,0.8941,0.1,,,,,,,1.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-202691-203084-203110,1610612744,"Andrew Bogut, Stephen Curry, Klay Thompson, Harrison Barnes, Draymond Green","Bogut, Curry, Thompson, Barnes, Green",101106-201939-202691-203084-203110,GSW,7147.0,14,119.0,-12.0,236.0,234.0,38.0,470.0,81.0,15.0,53.0,43.0,174.0,64.0,251.0,31.0,43.0,16.0,10.0,2.0,92.0,49.0,141.0,20.0,14.0,18.0,12.0,31.0,44.0,0.2689075630252101,0.09195402298850575,0.14814814814814814,0.5806451612903226,1.0,0.20833333333333334,0.34265734265734266,0.24242424242424243,94.69707569609626,16.22457627118644,14.179487179487179,15.042372881355933,13.850427350427351,0.3403361344537815,0.22268907563025211,0.18067226890756302,0.3488372093023256,0.6092436974789915,0.5052191176470588,7.389080459770115,24.7875,19.0,18.0,40.0,21.0,9.0,79.0,33.0,239.0,17.0,12.0,45.0,76.0,39.0,49.0,6.0,13.0,2.0,3.0,39.0,41.0,1.0,194.0,0.4540229885057471,0.5483870967741935,0.4327731092436975,0.5,0.4645669291338583,0.5113636363636364,0.03773584905660377,0.4105263157894737,0.9074074074074074,0.8181818181818182,0.5294117647058824,0.4090909090909091,0.9285714285714286,0.3584905660377358,0.37254901960784315,0.16806722689075632,0.45,0.47368421052631576,0.08823529411764706,0.20930232558139536,0.5157269230769231,0.07905138339920949,0.015384615384615385,0.18828451882845187,42.0,82.0,41.0,55.0,25.0,124.0,20.0,0.5189873417721519,0.5857142857142857,0.5185185185185185,0.6086956521739131,0.5952380952380952,3.0,2.0,7.0,2.0,2.0,6.0,3.0,1.0,10.0,3.0,1.0,16.0,3.0,2.0,2.0,3.0,2.0,4.0,42.0,6.0,18.0,10.0,1.0,14.0,8.0,6.0,9.0,7.0,41.0,4.0,2.0,6.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,19.0,1.0,12.0,1.0,1.0,6.0,6.0,13.0,11.0,1.0,4.0,3.0,0.875,0.25,0.25,0.25,0.6666666666666666,0.4,0.4,0.015625,0.05,0.023255813953488372,0.7321428571428571,0.3076923076923077,0.13333333333333333,0.7142857142857143,0.6956521739130435,0.8333333333333334,0.8333333333333334,0.031746031746031744,0.8461538461538461,0.47368421052631576,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,0.23255813953488372,0.23809523809523808,0.8,0.4666666666666667,0.2857142857142857,0.06976744186046512,0.3333333333333333,1.0,0.4,1.0,0.2,0.2,0.23255813953488372,0.59336,0.10106382978723404,0.016736401673640166,0.012711864406779662,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-202691-203084-2738,1610612744,"Andrew Bogut, Stephen Curry, Klay Thompson, Harrison Barnes, Andre Iguodala","Bogut, Curry, Thompson, Barnes, Iguodala",101106-201939-202691-203084-2738,GSW,479.0,2,8.0,6.0,18.0,17.0,2.0,35.0,8.0,1.0,1.0,4.0,10.0,5.0,17.0,1.0,4.0,3.0,1.0,,7.0,1.0,8.0,1.0,1.0,1.0,1.0,5.0,2.0,0.3333333333333333,0.3,0.375,0.2,,0.5,0.16666666666666666,,105.21920668058455,14.944444444444445,12.352941176470589,14.666666666666666,12.176470588235293,0.5333333333333333,0.06666666666666667,0.26666666666666666,1.0,0.8666666666666667,0.5371033333333333,4.64,25.82,,1.0,1.0,1.0,,6.0,2.0,23.0,1.0,,3.0,8.0,,4.0,,4.0,1.0,,8.0,3.0,,20.0,0.6,1.0,0.7,1.0,0.7666666666666667,1.5,,,0.8,0.875,,,0.75,,,0.06666666666666667,1.0,1.0,0.06666666666666667,,0.5307,0.2,,0.13043478260869565,5.0,4.0,2.0,5.0,1.0,13.0,,0.3333333333333333,0.3333333333333333,0.625,1.0,0.2,,2.0,1.0,,,,,,3.0,,,3.0,,1.0,,,,,9.0,,,3.0,,3.0,3.0,,,1.0,3.0,,1.0,,1.0,,,,1.0,1.0,1.0,3.0,,3.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,0.6,,0.6,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.75,0.75,1.0,1.0,,,,,,,,,0.75,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-202691-203110-2733,1610612744,"Andrew Bogut, Stephen Curry, Klay Thompson, Draymond Green, Shaun Livingston","Bogut, Curry, Thompson, Green, Livingston",101106-201939-202691-203110-2733,GSW,360.0,4,6.0,3.0,14.0,14.0,1.0,28.0,4.0,,1.0,,9.0,1.0,13.0,,,1.0,,,5.0,1.0,6.0,3.0,3.0,,,1.0,2.0,0.1,0.1111111111111111,0.25,,,,,,112.0,12.642857142857142,13.071428571428571,11.214285714285714,12.428571428571429,0.4,0.1,,,0.5,0.516605,8.988888888888889,22.7,,1.0,4.0,1.0,,4.0,8.0,16.0,,,3.0,2.0,,1.0,,1.0,,,7.0,12.0,2.0,13.0,0.4444444444444444,,0.4,,0.5333333333333333,0.75,,,0.5,0.7142857142857143,,,0.5,,,0.4,0.25,0.25,0.1,,,0.3076923076923077,0.6666666666666666,0.1875,3.0,6.0,3.0,3.0,2.0,6.0,1.0,0.75,0.75,0.75,1.0,0.6666666666666666,3.0,,,,,,,1.0,,,,,,3.0,,,1.0,5.0,,,,,,,,,,1.0,4.0,,1.0,,,,,,,1.0,,1.0,,2.0,2.0,1.0,,,1.0,,1.0,1.0,,5.0,3.0,,,,,,,0.625,,,,0.8,,,1.0,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,0.58245,0.2,0.3125,0.21428571428571427,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-202691-203110-2738,1610612744,"Andrew Bogut, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Bogut, Curry, Thompson, Green, Iguodala",101106-201939-202691-203110-2738,GSW,4745.0,12,79.0,-10.0,159.0,156.0,23.0,315.0,39.0,10.0,30.0,32.0,101.0,40.0,177.0,19.0,32.0,15.0,6.0,3.0,60.0,27.0,87.0,12.0,10.0,17.0,10.0,26.0,33.0,0.28368794326241137,0.1485148514851485,0.23076923076923078,0.6538461538461539,0.5,0.2222222222222222,0.325,0.23809523809523808,95.59536354056902,15.10062893081761,15.025641025641026,13.949685534591195,14.14102564102564,0.2765957446808511,0.2127659574468085,0.22695035460992907,0.38461538461538464,0.5602836879432624,0.5007578014184397,8.735643564356435,25.8025,12.0,17.0,32.0,8.0,6.0,48.0,32.0,167.0,7.0,7.0,23.0,46.0,20.0,29.0,2.0,9.0,,,36.0,41.0,1.0,144.0,0.4752475247524752,0.3684210526315789,0.4787234042553192,0.38461538461538464,0.521875,0.42592592592592593,0.16666666666666666,0.37735849056603776,0.7631578947368421,0.7037037037037037,0.4444444444444444,0.26666666666666666,0.8461538461538461,0.4,0.48,0.22695035460992907,0.53125,0.5483870967741935,0.05673758865248227,0.23076923076923078,0.515755,0.0915032679738562,0.024390243902439025,0.1377245508982036,19.0,50.0,25.0,37.0,11.0,86.0,11.0,0.5208333333333334,0.5555555555555556,0.48717948717948717,0.6333333333333333,0.5789473684210527,20.0,22.0,4.0,1.0,2.0,2.0,1.0,,11.0,1.0,6.0,13.0,2.0,3.0,2.0,5.0,6.0,18.0,36.0,3.0,6.0,11.0,1.0,12.0,10.0,2.0,5.0,9.0,28.0,2.0,3.0,7.0,,,1.0,3.0,5.0,2.0,4.0,2.0,,13.0,7.0,4.0,2.0,,4.0,,6.0,6.0,,18.0,20.0,0.9230769230769231,0.325,0.2857142857142857,0.325,0.4,0.3181818181818182,0.5,0.025,0.03125,0.03125,0.6511627906976745,0.4,0.16666666666666666,0.64,0.6153846153846154,0.8,0.5833333333333334,0.03125,1.0,0.4166666666666667,0.5294117647058824,0.25,0.25,1.0,0.34375,0.3548387096774194,0.9090909090909091,0.4,0.25,0.038461538461538464,0.16666666666666666,1.0,0.18181818181818182,0.5,,0.5454545454545454,0.34375,0.4813181818181818,0.11607142857142858,0.10778443113772455,0.12578616352201258,11.0,1.0,4.0,0.16666666666666666,1.0,1.0,1.0,4.0,2.0,2.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-203084-203110-2571,1610612744,"Andrew Bogut, Stephen Curry, Harrison Barnes, Draymond Green, Leandro Barbosa","Bogut, Curry, Barnes, Green, Barbosa",101106-201939-203084-203110-2571,GSW,141.0,1,2.0,6.0,4.0,5.0,,9.0,,,2.0,1.0,3.0,1.0,2.0,,1.0,,,,4.0,,4.0,,,,,,1.0,0.25,,,,,,,,91.91489361702128,11.75,18.8,11.75,17.4,,0.5,0.25,,0.25,0.4583875,10.633333333333333,27.1,2.0,,1.0,,,2.0,1.0,8.0,,,,4.0,,1.0,,,,,2.0,3.0,,8.0,0.6666666666666666,,0.875,,0.8,,,,1.0,0.5714285714285714,,,1.0,1.0,1.0,0.25,,,,,,0.4,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,3.0,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.5,,,0.5,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-203084-203110-2733,1610612744,"Andrew Bogut, Stephen Curry, Harrison Barnes, Draymond Green, Shaun Livingston","Bogut, Curry, Barnes, Green, Livingston",101106-201939-203084-203110-2733,GSW,188.0,2,3.0,-7.0,6.0,7.0,,13.0,,,2.0,1.0,3.0,1.0,13.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,1.0,,,0.3333333333333333,,99.57446808510639,17.666666666666668,11.714285714285714,17.666666666666668,11.714285714285714,,0.5,0.25,,0.25,0.441325,13.6,24.8,1.0,,1.0,,,1.0,4.0,6.0,,,,2.0,1.0,,,,,,4.0,7.0,,6.0,0.3333333333333333,,0.25,,0.42857142857142855,,,0.5,,,1.0,,,0.5,0.5,0.25,,,,,,0.5714285714285714,,,,,,,,,1.0,,,,,,4.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,4.0,4.0,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.46515,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1610612744,2016,2015-16,True
101106-201939-203084-203110-2738,1610612744,"Andrew Bogut, Stephen Curry, Harrison Barnes, Draymond Green, Andre Iguodala","Bogut, Curry, Barnes, Green, Iguodala",101106-201939-203084-203110-2738,GSW,98.0,1,2.0,2.0,4.0,4.0,1.0,8.0,,,1.0,1.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,2.0,3.0,,,,,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,1.0,117.55102040816327,14.75,9.75,10.75,9.75,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.44775000000000004,12.65,25.1,,1.0,1.0,,1.0,1.0,4.0,6.0,,1.0,,,1.0,,,1.0,,,3.0,4.0,,6.0,0.5,,0.3333333333333333,,0.6,,,1.0,,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,1.0,0.53565,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,4.0,1.0,,,,,,,,,1.0,,,,1.0,2.0,1.0,6.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,6.0,4.0,,,,,0.5,0.3333333333333333,0.6,,,,1.0,,,1.0,,,,0.5,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,0.44775000000000004,,1.0,1.0,4.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1610612744,2016,2015-16,True
