EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Travels,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,FTOffRebounds,BadPassTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,BlockingFouls,Loose Ball Fouls,Offensive Fouls Drawn,3SecondViolations,AtRimPctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,FTDefRebounds,SelfOReb,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,BlockingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Clear Path Fouls,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
201565-201959-202710-2200-2550,1610612741,"Derrick Rose, Taj Gibson, Jimmy Butler, Pau Gasol, Kirk Hinrich","Rose, Gibson, Butler, Gasol, Hinrich",201565-201959-202710-2200-2550,CHI,490.0,5,8.0,9.0,19.0,16.0,9.0,,4.0,35.0,2.0,7.0,,,1.0,4.0,,,11.0,1.0,4.0,20.0,11.0,1.0,6.0,,,11.0,3.0,,4.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,8.0,9.0,4.0,13.0,,2.0,,,2.0,1.0,1.0,2.0,8.0,1.0,10.0,3.0,2.0,1.0,2.0,1.0,16.0,9.0,8.0,,2.0,1.0,0.25,,0.25,0.36666666666666664,0.3333333333333333,0.5,0.55,0.26666666666666666,,0.7272727272727273,0.42857142857142855,1.0,0.75,0.4,,1.0,1.0,102.85714285714286,0.5,11.105263157894736,17.4375,10.526315789473685,16.5625,0.13333333333333333,0.4666666666666667,,0.26666666666666666,0.25,0.25,1.0,,,,0.4,0.25,0.42371333333333333,0.38555,0.55,14.454545454545455,25.275,0.47368421052631576,1.0,2.0,,,,1.0,,3.0,1.0,4.0,9.0,,1.0,4.0,2.0,2.0,6.0,,1.0,1.0,,,1.0,1.0,,,2.0,0.25,0.25,0.36363636363636365,,0.3333333333333333,,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6,0.8,0.13333333333333333,0.5,1.0,1.0,,,,0.42857142857142855,0.42857142857142855,,,,0.5,0.16666666666666666,,0.362,0.11764705882352941,0.15384615384615385,0.2,,,,,,,4.0,7.0,1.0,,,,,,0.09090909090909091,,,,,,,,,,,0.5,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-203503-203946,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Tony Snell, Cameron Bairstow","Rose, Gibson, Moore, Snell, Bairstow",201565-201959-202734-203503-203946,CHI,346.0,1,6.0,-10.0,12.0,13.0,2.0,2.0,2.0,25.0,1.0,3.0,,,,2.0,,,8.0,,2.0,4.0,14.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,6.0,6.0,2.0,8.0,,2.0,,,2.0,,2.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,,,,0.1,,0.16666666666666666,,0.2,,0.8571428571428571,0.14285714285714285,,0.8571428571428571,0.2222222222222222,,,,104.04624277456648,,15.5,12.307692307692308,14.5,11.615384615384615,0.1,0.3,,0.2,,,,,,,0.6,,0.46251499999999995,0.3551,,8.0875,25.5,0.16666666666666666,,4.0,,1.0,,,,1.0,,1.0,2.0,,,2.0,,,2.0,,,,,,1.0,,,,1.0,,,0.125,,,,0.5,0.5,0.25,,0.5,1.0,1.0,0.4,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,0.5814,0.09090909090909091,0.1111111111111111,0.5,,,,,,,2.0,,1.0,,,,,,0.125,,,,,,,,2.0,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-203503-2200,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Tony Snell, Pau Gasol","Rose, Gibson, Moore, Snell, Gasol",201565-201959-202734-203503-2200,CHI,1781.0,6,30.0,4.0,63.0,63.0,8.0,1.0,9.0,126.0,13.0,13.0,1.0,,2.0,9.0,,,44.0,2.0,10.0,67.0,63.0,8.0,2.0,,,4.0,6.0,,9.0,2.0,2.0,15.0,2.0,32.0,5.0,3.0,15.0,18.0,10.0,28.0,6.0,9.0,4.0,1.0,15.0,6.0,3.0,6.0,16.0,,6.0,,4.0,2.0,4.0,4.0,59.0,4.0,8.0,,,1.0,0.2,,0.2,0.5740740740740741,1.0,0.5877192982456141,1.0,0.18518518518518517,0.4,0.75,0.3125,1.0,0.782608695652174,0.43478260869565216,0.4,0.6666666666666666,1.0,101.87535092644582,1.0,14.555555555555555,13.714285714285714,13.904761904761905,13.46031746031746,0.24074074074074073,0.24074074074074073,0.018518518518518517,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.0,,,,0.5185185185185185,0.2222222222222222,0.4913194444444444,0.67,0.05970149253731343,8.497727272727273,25.07,0.12698412698412698,15.0,18.0,3.0,5.0,2.0,2.0,3.0,10.0,,28.0,5.0,4.0,,8.0,2.0,26.0,30.0,4.0,13.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,3.0,0.4642857142857143,0.5,0.6363636363636364,0.5,1.0,0.5,0.5,0.7142857142857143,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.875,0.3333333333333333,0.8333333333333334,0.8823529411764706,0.26666666666666666,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.7692307692307693,0.7692307692307693,0.7,0.625,0.6,,1.0,1.0,0.42081999999999997,0.05263157894736842,0.06382978723404255,0.11940298507462686,1.0,,,1.0,1.0,,,,1.0,,,5.0,,,0.022727272727272728,,,,,,,,,2.0,,0.05555555555555555,,,,1.0,2.0,2.0,,,2.0,,,0.045454545454545456,,,,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-203503-2550,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Tony Snell, Kirk Hinrich","Rose, Gibson, Moore, Snell, Hinrich",201565-201959-202734-203503-2550,CHI,63.0,2,1.0,4.0,4.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,4.0,,1.0,4.0,,1.0,4.0,,1.0,4.0,,,,,,1.0,,2.0,1.0,,1.0,2.0,1.0,3.0,,,,,,,,1.0,2.0,,2.0,1.0,,,,,4.0,4.0,4.0,1.0,1.0,,,,,0.4,0.4,0.3333333333333333,0.3333333333333333,0.2,,1.0,0.5,,1.0,0.3333333333333333,1.0,,,137.14285714285714,,10.75,10.0,10.0,10.0,0.2,0.2,0.2,,,,,0.2,,,0.6,,0.37366,0.37366,1.0,6.875,23.5,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,2.0,,,,,2.0,2.0,2.0,,1.0,,,1.0,,,,,1.0,0.5,0.5,0.5,,0.5,,,,,,,,1.0,0.4,0.5,0.5,,,,,1.0,1.0,1.0,1.0,,,0.4,0.5,0.3308,0.2,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-203926-2200,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Doug McDermott, Pau Gasol","Rose, Gibson, Moore, McDermott, Gasol",201565-201959-202734-203926-2200,CHI,2270.0,11,38.0,2.0,78.0,79.0,15.0,3.0,12.0,157.0,19.0,11.0,5.0,1.0,6.0,14.0,2.0,4.0,58.0,8.0,19.0,83.0,81.0,7.0,11.0,3.0,5.0,24.0,24.0,,14.0,6.0,8.0,20.0,6.0,48.0,8.0,6.0,21.0,28.0,12.0,40.0,3.0,3.0,1.0,1.0,6.0,1.0,6.0,14.0,12.0,1.0,15.0,1.0,6.0,2.0,6.0,5.0,66.0,24.0,15.0,1.0,1.0,1.0,0.42105263157894735,0.6,0.42105263157894735,0.4675324675324675,0.65625,0.4880952380952381,0.6666666666666666,0.24675324675324675,0.5,0.7241379310344828,0.23529411764705882,1.0,0.7714285714285715,0.2727272727272727,0.23076923076923078,0.875,1.0,99.59471365638765,0.8333333333333334,15.461538461538462,13.468354430379748,14.692307692307692,13.126582278481013,0.24675324675324675,0.14285714285714285,0.06493506493506493,0.18181818181818182,0.42857142857142855,0.42857142857142855,1.0,0.0625,0.25,0.5,0.6103896103896104,0.42857142857142855,0.49485714285714283,0.46618125,0.2891566265060241,6.927586206896552,24.847368421052632,0.19230769230769232,14.0,28.0,3.0,5.0,4.0,6.0,6.0,4.0,2.0,24.0,11.0,3.0,3.0,17.0,6.0,24.0,24.0,4.0,12.0,7.0,4.0,1.0,4.0,7.0,5.0,,6.0,0.5,0.5454545454545454,0.41379310344827586,0.42857142857142855,0.5454545454545454,0.6,0.6538461538461539,0.4,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.36363636363636365,0.5,0.5384615384615384,0.5,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.36363636363636365,0.36363636363636365,0.25,0.5,0.6,0.2,0.375,0.6666666666666666,0.45415714285714287,0.07228915662650602,0.09375,0.20481927710843373,,,,,1.0,2.0,5.0,3.0,4.0,2.0,,2.0,,1.0,0.06896551724137931,0.10526315789473684,,0.4,0.4,1.0,1.0,1.0,1.0,,,0.07142857142857142,,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,,1.0,0.025,1.0,2.0,0.6666666666666666,0.5,1.0,,1.0,,,,,,,1.0,1.0,1.0,0.1,1.0,,1.0,,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-203926-2550,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Doug McDermott, Kirk Hinrich","Rose, Gibson, Moore, McDermott, Hinrich",201565-201959-202734-203926-2550,CHI,30.0,1,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,,,1.0,,,1.0,,,,,48.0,,,13.0,,13.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-2200-2399,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Pau Gasol, Mike Dunleavy","Rose, Gibson, Moore, Gasol, Dunleavy",201565-201959-202734-2200-2399,CHI,6712.0,9,112.0,-2.0,225.0,223.0,43.0,30.0,38.0,448.0,58.0,51.0,12.0,2.0,9.0,29.0,1.0,4.0,189.0,16.0,41.0,262.0,264.0,35.0,37.0,1.0,6.0,38.0,39.0,9.0,29.0,9.0,13.0,52.0,6.0,117.0,40.0,15.0,57.0,77.0,46.0,123.0,14.0,9.0,3.0,2.0,23.0,5.0,23.0,50.0,39.0,2.0,48.0,1.0,16.0,13.0,16.0,8.0,222.0,38.0,43.0,4.0,1.0,0.8125,0.3902439024390244,0.16666666666666666,0.3902439024390244,0.49130434782608695,0.3372093023255814,0.52,0.37755102040816324,0.1782608695652174,0.6086956521739131,0.6951219512195121,0.40816326530612246,0.75,0.7058823529411765,0.37398373983739835,0.45714285714285713,0.5483870967741935,0.75,96.1144219308701,0.5,15.626666666666667,14.331838565022421,14.644444444444444,13.68609865470852,0.25217391304347825,0.2217391304347826,0.05217391304347826,0.12608695652173912,0.3103448275862069,0.3103448275862069,0.6666666666666666,0.046511627906976744,0.09302325581395349,0.25,0.5260869565217391,0.3103448275862069,0.4992578260869565,0.47129418604651163,0.1450381679389313,8.467195767195767,24.712195121951222,0.19111111111111112,42.0,80.0,9.0,24.0,8.0,15.0,22.0,25.0,4.0,89.0,36.0,12.0,5.0,40.0,13.0,78.0,100.0,12.0,39.0,21.0,7.0,11.0,6.0,18.0,11.0,3.0,22.0,0.43820224719101125,0.46987951807228917,0.4708994708994709,0.34285714285714286,0.35135135135135137,0.4125,0.4444444444444444,0.24,0.42105263157894735,0.32,0.25,0.7391304347826086,0.8214285714285714,0.34782608695652173,0.525,0.6086956521739131,0.5,0.3793103448275862,0.41509433962264153,0.3181818181818182,0.49019607843137253,0.5,0.44,0.6,0.375,0.1,0.3488372093023256,0.5333333333333333,0.50212,0.0963855421686747,0.10628019323671498,0.15267175572519084,,,,0.2,0.75,7.0,7.0,9.0,17.0,7.0,,12.0,4.0,2.0,0.08994708994708994,0.08620689655172414,,0.5833333333333334,0.5833333333333334,1.0,,,1.0,1.0,,0.1375,0.3333333333333333,,5.0,6.0,7.0,1.0,1.0,1.0,3.0,,1.0,0.056074766355140186,3.0,3.0,0.6,0.75,0.3333333333333333,,,0.0196078431372549,2.0,0.047619047619047616,1.0,,,2.0,,1.0,0.025,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-202734-2200-2550,1610612741,"Derrick Rose, Taj Gibson, E'Twaun Moore, Pau Gasol, Kirk Hinrich","Rose, Gibson, Moore, Gasol, Hinrich",201565-201959-202734-2200-2550,CHI,306.0,1,5.0,3.0,10.0,11.0,10.0,8.0,2.0,21.0,1.0,1.0,1.0,1.0,,2.0,,2.0,6.0,1.0,3.0,15.0,12.0,,6.0,1.0,3.0,15.0,3.0,,2.0,,1.0,3.0,,7.0,1.0,,2.0,2.0,2.0,4.0,1.0,,,1.0,1.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,,1.0,,14.0,15.0,10.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.7222222222222222,0.6818181818181818,0.6818181818181818,0.3333333333333333,1.0,0.5,1.0,,0.5,0.3333333333333333,,,,98.82352941176471,,12.3,16.636363636363637,10.7,16.272727272727273,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,,,,0.1111111111111111,0.2222222222222222,,0.7777777777777778,,0.6154277777777778,0.6154277777777778,1.0,4.516666666666667,24.400000000000002,1.0,3.0,4.0,,,3.0,4.0,1.0,1.0,1.0,5.0,2.0,,1.0,1.0,5.0,4.0,6.0,,2.0,1.0,1.0,,,3.0,2.0,,1.0,0.4,0.4,0.8333333333333334,,0.8333333333333334,,0.25,,1.0,,,0.5,0.5,0.4444444444444444,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.4444444444444444,0.75,0.49365,0.2,0.14285714285714285,0.06666666666666667,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203200-2200-2399,1610612741,"Derrick Rose, Taj Gibson, Justin Holiday, Pau Gasol, Mike Dunleavy","Rose, Gibson, Holiday, Gasol, Dunleavy",201565-201959-203200-2200-2399,CHI,82.0,1,1.0,,2.0,2.0,2.0,,,4.0,1.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,,2.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,70.2439024390244,,19.0,22.0,19.0,22.0,1.0,,,,,,,,,,,,0.4145,0.4145,1.0,13.5,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203503-203926-2200,1610612741,"Derrick Rose, Taj Gibson, Tony Snell, Doug McDermott, Pau Gasol","Rose, Gibson, Snell, McDermott, Gasol",201565-201959-203503-203926-2200,CHI,33.0,1,1.0,1.0,2.0,1.0,,,1.0,3.0,,1.0,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,0.16666666666666666,,,,1.0,0.5,,1.0,0.5,,,,130.9090909090909,,12.0,9.0,8.0,9.0,,0.5,,,,,,,,,0.5,,0.3856,,,11.15,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,0.4503,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203503-203926-2550,1610612741,"Derrick Rose, Taj Gibson, Tony Snell, Doug McDermott, Kirk Hinrich","Rose, Gibson, Snell, McDermott, Hinrich",201565-201959-203503-203926-2550,CHI,34.0,1,1.0,,1.0,2.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,127.05882352941177,,9.0,12.5,9.0,5.0,,,,,,,,,,,1.0,,0.3307,,,3.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203503-2200-2399,1610612741,"Derrick Rose, Taj Gibson, Tony Snell, Pau Gasol, Mike Dunleavy","Rose, Gibson, Snell, Gasol, Dunleavy",201565-201959-203503-2200-2399,CHI,359.0,3,6.0,-2.0,12.0,11.0,3.0,,1.0,23.0,1.0,4.0,,,,4.0,,2.0,8.0,,4.0,9.0,11.0,,1.0,,2.0,2.0,,,4.0,,,3.0,,6.0,1.0,2.0,2.0,4.0,1.0,5.0,,,,,,,,3.0,3.0,,4.0,,2.0,2.0,2.0,,9.0,2.0,3.0,,,,,,,0.3333333333333333,0.3333333333333333,0.32142857142857145,0.25,0.3333333333333333,,0.5,0.25,1.0,0.6666666666666666,0.125,1.0,,1.0,92.25626740947075,,15.833333333333334,15.363636363636363,15.416666666666666,15.0,0.08333333333333333,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,,0.5833333333333334,,0.5630541666666666,0.5782166666666667,0.2222222222222222,10.4,25.475,0.25,3.0,3.0,,,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,6.0,2.0,,3.0,2.0,,1.0,,1.0,1.0,,2.0,0.75,0.75,0.5,,1.0,,,,,,,1.0,0.5,0.25,1.0,1.0,0.6666666666666666,,,,0.25,0.25,1.0,,,1.0,0.3333333333333333,1.0,0.5883,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203503-2200-2550,1610612741,"Derrick Rose, Taj Gibson, Tony Snell, Pau Gasol, Kirk Hinrich","Rose, Gibson, Snell, Gasol, Hinrich",201565-201959-203503-2200-2550,CHI,212.0,1,4.0,-4.0,7.0,7.0,7.0,,1.0,14.0,3.0,1.0,,,,,,,4.0,,,5.0,9.0,,4.0,,,5.0,,,,,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,,1.0,1.0,,1.0,3.0,,6.0,2.0,,,,,4.0,5.0,7.0,,2.0,,,,,0.25,0.25,0.35714285714285715,0.35714285714285715,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,95.09433962264151,,17.714285714285715,12.571428571428571,17.714285714285715,12.571428571428571,0.75,0.25,,,,,,,,,,,0.3758,0.3758,1.0,13.025,,1.0,,,,,,,1.0,,,1.0,3.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,0.25,,0.25,,0.5,,,1.0,,,1.0,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,,0.2,0.2,0.2,,,,,1.0,,1.0,3.0,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203926-2200-2399,1610612741,"Derrick Rose, Taj Gibson, Doug McDermott, Pau Gasol, Mike Dunleavy","Rose, Gibson, McDermott, Gasol, Dunleavy",201565-201959-203926-2200-2399,CHI,75.0,1,1.0,7.0,4.0,3.0,,,,7.0,,,,,1.0,2.0,,,,1.0,2.0,7.0,,,,,,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,2.0,2.0,,2.0,,,,,,,,,2.0,,4.0,,,,,,7.0,,,,,1.0,0.5,,0.5,0.75,,0.875,,1.0,,1.0,,,1.0,,,,,134.4,,8.5,13.666666666666666,8.5,13.666666666666666,,,,1.0,0.5,0.5,1.0,,,,1.0,0.5,0.554925,,,,25.55,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
201565-201959-203926-2200-2550,1610612741,"Derrick Rose, Taj Gibson, Doug McDermott, Pau Gasol, Kirk Hinrich","Rose, Gibson, McDermott, Gasol, Hinrich",201565-201959-203926-2200-2550,CHI,53.0,1,1.0,2.0,2.0,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,,,3.0,,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,0.25,,0.25,,0.25,,,0.5,1.0,1.0,0.6666666666666666,,,1.0,81.50943396226415,,11.0,31.0,6.5,31.0,0.25,0.25,,0.25,,,,,,,0.5,,0.5040125,,,9.9,24.6,,,1.0,,1.0,,,,1.0,,1.0,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,,1.0,,,0.25,,,,,,,1.0,1.0,1.0,0.5,,,,,0.3576,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
