EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,PenaltyFtPoints,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGA,PenaltyArc3Frequency,PtsPutbacks,Fg2aBlocked,LostBallTurnovers,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,Steals,LostBallSteals,LongMidRangePctBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,ShortMidRangeAssists,DefCorner3ReboundPct,ShortMidRangePctAssisted,Charge Fouls Drawn,SelfOReb,BlockedShortMidRange,RecoveredBlocks,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,BlockedLongMidRange,BlockingFoulsDrawn,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PtsUnassisted3s,Corner3Assists,BadPassSteals,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626181-200768-201942-202687-203082,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Bismack Biyombo, Terrence Ross","Powell, Lowry, DeRozan, Biyombo, Ross",1626181-200768-201942-202687-203082,TOR,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-201960-202335-202687,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Patrick Patterson, Bismack Biyombo","Powell, Lowry, Carroll, Patterson, Biyombo",1626181-200768-201960-202335-202687,TOR,119.0,1,2.0,-6.0,4.0,4.0,8.0,2.0,,,3.0,,1.0,,6.0,,,,,,,,1.0,,1.0,3.0,2.0,,,2.0,,,,,,,0.25,1.0,,0.5,0.5,,1.0,96.80672268907563,21.0,8.75,15.25,6.75,0.5,,,,,0.25,,0.4327,15.966666666666667,24.3,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,1.0,,,,,,,,0.25,,,,,,,,,,,0.5904,,,,,,,1.0,,,,0.25,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-201960-202335-203082,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Patrick Patterson, Terrence Ross","Powell, Lowry, Carroll, Patterson, Ross",1626181-200768-201960-202335-203082,TOR,95.0,1,2.0,-3.0,4.0,4.0,8.0,1.0,,,3.0,,,2.0,5.0,,,,,1.0,,2.0,2.0,,2.0,2.0,1.0,,,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,1.0,,1.0,121.26315789473685,11.75,12.0,11.75,12.0,0.3333333333333333,,,,,0.3333333333333333,,0.4937,9.833333333333334,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-201960-202687-202709,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Bismack Biyombo, Cory Joseph","Powell, Lowry, Carroll, Biyombo, Joseph",1626181-200768-201960-202687-202709,TOR,13.0,1,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3313,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-202335-202685-202709,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Jonas Valanciunas, Cory Joseph","Powell, Lowry, Patterson, Valanciunas, Joseph",1626181-200768-202335-202685-202709,TOR,236.0,1,4.0,-1.0,6.0,7.0,13.0,,,1.0,4.0,,3.0,6.0,7.0,,1.0,,,1.0,,2.0,1.0,2.0,3.0,5.0,,,,,4.0,,,,0.2857142857142857,0.375,0.42857142857142855,,1.0,0.5,0.75,1.0,1.0,79.3220338983051,15.333333333333334,20.571428571428573,11.166666666666666,17.714285714285715,,0.14285714285714285,,,,0.8571428571428571,,0.5185714285714286,5.075,24.666666666666668,5.0,7.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,2.0,,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,2.0,,,2.0,,,,2.0,,2.0,2.0,,2.0,,1.0,,,,4.0,5.0,,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.2,0.5,0.3333333333333333,,,0.6666666666666666,0.4,,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,,,,1.0,0.5,1.0,0.6,0.3333333333333333,,0.53492,0.125,0.2,0.3333333333333333,0.6666666666666666,0.8333333333333334,2.0,1.0,2.0,2.0,0.2857142857142857,0.2,1.0,0.2,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-202335-202687-202709,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Bismack Biyombo, Cory Joseph","Powell, Lowry, Patterson, Biyombo, Joseph",1626181-200768-202335-202687-202709,TOR,507.0,2,8.0,-7.0,14.0,13.0,27.0,2.0,1.0,3.0,5.0,1.0,3.0,13.0,20.0,3.0,3.0,1.0,1.0,4.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,13.0,1.0,0.3333333333333333,0.3333333333333333,0.5625,0.65,0.375,0.5,0.25,0.5,0.3333333333333333,0.5,0.5,76.68639053254438,17.214285714285715,20.46153846153846,15.5,17.307692307692307,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,0.625,0.3333333333333333,0.44013125,10.34,27.96666666666667,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,3.0,4.0,,,,,,,,6.0,,3.0,1.0,1.0,,,,,,,,4.0,,6.0,6.0,,4.0,,2.0,,,,,,,1.0,1.0,0.6,,,,,,,,,,,,,,,0.25,0.5,0.5,1.0,0.125,1.0,1.0,0.5,0.5,1.0,,,,,,,,0.2,0.2857142857142857,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-202335-202687-203082,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Bismack Biyombo, Terrence Ross","Powell, Lowry, Patterson, Biyombo, Ross",1626181-200768-202335-202687-203082,TOR,98.0,1,2.0,,3.0,3.0,6.0,,,,3.0,,,2.0,2.0,,,,,,,,,1.0,2.0,2.0,,,,,2.0,,,,0.3333333333333333,0.3333333333333333,,,0.5,,0.5,1.0,,88.16326530612245,18.0,14.666666666666666,18.0,14.333333333333334,,,,,,1.0,,0.5294,1.7666666666666666,,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,2.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-202685-202709-203082,1610612761,"Norman Powell, Kyle Lowry, Jonas Valanciunas, Cory Joseph, Terrence Ross","Powell, Lowry, Valanciunas, Joseph, Ross",1626181-200768-202685-202709-203082,TOR,62.0,1,1.0,6.0,2.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,6.0,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,,,,,6.0,1.0,1.0,1.0,1.25,1.5,0.5,,1.0,1.0,1.0,,1.0,116.1290322580645,10.5,13.666666666666666,10.5,13.666666666666666,,0.5,1.0,1.0,1.0,1.0,1.0,0.642975,0.2,26.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-202687-202709-203082,1610612761,"Norman Powell, Kyle Lowry, Bismack Biyombo, Cory Joseph, Terrence Ross","Powell, Lowry, Biyombo, Joseph, Ross",1626181-200768-202687-202709-203082,TOR,1087.0,4,18.0,-1.0,32.0,31.0,63.0,9.0,2.0,4.0,20.0,2.0,5.0,32.0,33.0,3.0,4.0,2.0,1.0,9.0,1.0,19.0,7.0,3.0,11.0,13.0,2.0,1.0,4.0,6.0,28.0,0.5,0.4,0.4,0.6,0.5714285714285714,0.2,0.3333333333333333,0.5,0.6363636363636364,0.5882352941176471,1.0,0.8,83.45906163753449,16.65625,17.870967741935484,16.3125,15.67741935483871,0.36,0.16,0.5,0.5,0.5,0.48,0.5,0.5019279999999999,10.49,24.6,,,2.0,3.0,7.0,,,,,4.0,4.0,5.0,12.0,2.0,2.0,2.0,,4.0,,,,16.0,8.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,1.0,,5.0,7.0,1.0,6.0,,3.0,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6,1.0,,1.0,,1.0,,1.0,0.125,0.3333333333333333,0.18181818181818182,0.25,0.5,0.6666666666666666,,0.28,0.42857142857142855,0.6,0.6666666666666666,0.16,1.0,1.0,0.5555555555555556,0.625,0.8,,,,,,0.3858,,0.10714285714285714,0.13043478260869565,0.125,,,1.0,,,,0.04,,,,,3.0,1.0,,0.15,0.2857142857142857,,5.0,1.0,0.1111111111111111,,,,,,,2.0,0.5,0.5,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,3.0,,4.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-200768-202709-203082-203512,1610612761,"Norman Powell, Kyle Lowry, Cory Joseph, Terrence Ross, Lucas Nogueira","Powell, Lowry, Joseph, Ross, Nogueira",1626181-200768-202709-203082-203512,TOR,169.0,1,3.0,3.0,5.0,5.0,10.0,2.0,,1.0,4.0,,1.0,7.0,4.0,,1.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,7.0,,,,0.6,0.7,0.2,,1.0,,1.0,1.0,,85.20710059171597,17.6,16.2,17.6,16.2,0.4,0.2,,,,0.6,,0.52069,9.475,24.3,,,,2.0,2.0,,,,,,,1.0,3.0,1.0,,,,,,,,2.0,4.0,1.0,,1.0,,,,,,,,,,,4.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.75,,,,,,,,,,,,,,,0.4,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201574-201942-202709-203082,1610612761,"Norman Powell, Jason Thompson, DeMar DeRozan, Cory Joseph, Terrence Ross","Powell, Thompson, DeRozan, Joseph, Ross",1626181-201574-201942-202709-203082,TOR,247.0,2,4.0,6.0,9.0,9.0,18.0,,,,4.0,1.0,1.0,14.0,8.0,3.0,,,1.0,1.0,,3.0,1.0,3.0,4.0,6.0,2.0,1.0,,2.0,10.0,1.0,1.0,1.0,0.7,0.7777777777777778,0.2,1.0,0.75,1.0,0.8,1.0,1.0,104.93927125506075,11.333333333333334,16.11111111111111,10.666666666666666,16.11111111111111,,,,,,0.8,,0.49246,4.2,24.3,6.0,8.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,,2.0,7.0,2.0,2.0,,4.0,1.0,2.0,10.0,,4.0,,,,,2.0,,2.0,,,1.0,1.0,,2.0,4.0,,8.0,,1.0,,,,10.0,6.0,,,,0.5,1.0,0.5,1.0,0.8333333333333334,1.0,0.8333333333333334,,1.0,,1.0,,,,1.0,0.6,0.6666666666666666,1.0,,0.2,,,,,,1.0,1.0,,0.3333333333333333,1.0,0.6091,0.4895333333333333,0.16666666666666666,0.2,0.2857142857142857,0.7142857142857143,0.6666666666666666,1.0,1.0,1.0,5.0,0.2,0.3333333333333333,,,2.0,1.0,1.0,,0.25,0.3333333333333333,1.0,1.0,,,3.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-201960-202685-202709,1610612761,"Norman Powell, DeMar DeRozan, DeMarre Carroll, Jonas Valanciunas, Cory Joseph","Powell, DeRozan, Carroll, Valanciunas, Joseph",1626181-201942-201960-202685-202709,TOR,57.0,1,1.0,-2.0,1.0,2.0,3.0,1.0,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,75.78947368421053,17.0,20.0,17.0,14.5,1.0,,,,,,,0.391,14.6,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.391,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-201960-202687-202709,1610612761,"Norman Powell, DeMar DeRozan, DeMarre Carroll, Bismack Biyombo, Cory Joseph","Powell, DeRozan, Carroll, Biyombo, Joseph",1626181-201942-201960-202687-202709,TOR,554.0,2,9.0,2.0,15.0,17.0,32.0,1.0,1.0,3.0,9.0,1.0,6.0,11.0,9.0,,2.0,1.0,,,,,2.0,7.0,10.0,14.0,2.0,1.0,1.0,3.0,8.0,,0.16666666666666666,0.2,0.23333333333333334,0.3235294117647059,0.4,0.6666666666666666,0.7,1.0,0.75,1.0,1.0,83.17689530685921,18.466666666666665,16.294117647058822,16.2,15.588235294117647,0.06666666666666667,0.2,0.3333333333333333,0.5,,0.6,0.5,0.4818107142857143,6.533333333333333,28.983333333333334,6.0,9.0,2.0,,3.0,,1.0,,,1.0,5.0,1.0,2.0,4.0,,2.0,,3.0,1.0,2.0,6.0,,4.0,,,,2.0,2.0,1.0,4.0,,,1.0,2.0,,3.0,3.0,,4.0,,1.0,3.0,3.0,3.0,6.0,6.0,,,,0.2222222222222222,,0.5,0.375,0.3333333333333333,0.375,0.6,1.0,0.3333333333333333,0.5,0.4,,1.0,0.6,0.5,0.2,,,,0.3333333333333333,0.2,0.2,1.0,1.0,,0.25,,,,,0.451125,0.4025666666666667,0.0625,0.1,0.2727272727272727,0.5454545454545454,0.4,3.0,1.0,1.0,4.0,0.2,0.3333333333333333,,,,2.0,1.0,1.0,0.2222222222222222,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,1.0,2.0,1.0,2.0,0.5,0.3333333333333333,0.5,0.5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-201960-202687-203082,1610612761,"Norman Powell, DeMar DeRozan, DeMarre Carroll, Bismack Biyombo, Terrence Ross","Powell, DeRozan, Carroll, Biyombo, Ross",1626181-201942-201960-202687-203082,TOR,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-202335-202687-202709,1610612761,"Norman Powell, DeMar DeRozan, Patrick Patterson, Bismack Biyombo, Cory Joseph","Powell, DeRozan, Patterson, Biyombo, Joseph",1626181-201942-202335-202687-202709,TOR,565.0,3,9.0,7.0,17.0,19.0,36.0,1.0,,2.0,11.0,1.0,3.0,20.0,13.0,3.0,2.0,,1.0,5.0,,11.0,1.0,6.0,7.0,10.0,2.0,1.0,,2.0,17.0,1.0,0.3333333333333333,0.3333333333333333,0.4642857142857143,0.5555555555555556,0.21428571428571427,1.0,0.6,0.5,0.5833333333333334,1.0,0.5,91.75221238938053,14.941176470588236,16.36842105263158,14.705882352941176,15.68421052631579,0.07142857142857142,0.14285714285714285,,,,0.7857142857142857,,0.4766464285714286,4.009090909090909,24.666666666666668,12.0,12.0,3.0,3.0,8.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,7.0,1.0,2.0,1.0,3.0,3.0,7.0,11.0,8.0,2.0,4.0,2.0,1.0,,3.0,,3.0,,,2.0,3.0,,5.0,4.0,,8.0,,2.0,2.0,1.0,2.0,11.0,12.0,1.0,0.8,1.0,0.45454545454545453,0.5,0.42857142857142855,0.5,0.3333333333333333,0.5,0.4583333333333333,,0.5,,0.375,,,0.6,0.3333333333333333,0.5714285714285714,0.375,0.375,0.6666666666666666,0.14285714285714285,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,0.5555555555555556,0.4,0.51885,0.47808888888888895,0.125,0.15384615384615385,0.15,0.55,0.7058823529411765,1.0,,2.0,5.0,0.07142857142857142,,2.0,0.2222222222222222,2.0,1.0,1.0,,0.09090909090909091,,0.4,1.0,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-202685-202709-203082,1610612761,"Norman Powell, DeMar DeRozan, Jonas Valanciunas, Cory Joseph, Terrence Ross","Powell, DeRozan, Valanciunas, Joseph, Ross",1626181-201942-202685-202709-203082,TOR,116.0,1,2.0,5.0,4.0,4.0,8.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,,,,,7.0,1.0,1.0,1.0,0.875,0.875,0.25,,1.0,0.5,0.75,1.0,0.5,99.3103448275862,12.25,16.75,12.25,14.75,0.75,0.25,1.0,1.0,1.0,0.25,1.0,0.434075,19.633333333333333,27.2,,,,,,,,,,,,2.0,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-202687-202709-203082,1610612761,"Norman Powell, DeMar DeRozan, Bismack Biyombo, Cory Joseph, Terrence Ross","Powell, DeRozan, Biyombo, Joseph, Ross",1626181-201942-202687-202709-203082,TOR,362.0,3,6.0,-7.0,13.0,12.0,25.0,3.0,,1.0,9.0,1.0,2.0,10.0,17.0,3.0,1.0,,1.0,1.0,,3.0,,3.0,3.0,7.0,3.0,2.0,1.0,4.0,7.0,1.0,0.5,0.5,0.3181818181818182,0.38461538461538464,0.18181818181818182,0.75,0.6,,0.5,0.5,,99.4475138121547,15.76923076923077,13.083333333333334,15.076923076923077,11.916666666666666,0.2727272727272727,0.09090909090909091,,,,0.45454545454545453,,0.44675454545454546,9.788888888888888,24.75,1.0,4.0,3.0,,3.0,,1.0,,,1.0,3.0,1.0,2.0,3.0,,1.0,,3.0,,1.0,,,4.0,,,,,4.0,,4.0,,,1.0,3.0,,4.0,2.0,,4.0,,2.0,,,,,1.0,,,,0.2222222222222222,,,0.75,,0.75,,,0.5714285714285714,,0.5,0.5,,,0.6666666666666666,0.2727272727272727,,,,0.2727272727272727,0.3333333333333333,0.5,0.3333333333333333,0.5,,0.5,,,,,0.582825,0.3642,0.15384615384615385,0.18181818181818182,0.3,,0.07692307692307693,1.0,,,,0.09090909090909091,,,,,2.0,1.0,,0.2222222222222222,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,1.0,,,0.5,0.16666666666666666,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626181-201942-202709-203082-203512,1610612761,"Norman Powell, DeMar DeRozan, Cory Joseph, Terrence Ross, Lucas Nogueira","Powell, DeRozan, Joseph, Ross, Nogueira",1626181-201942-202709-203082-203512,TOR,129.0,1,2.0,2.0,4.0,4.0,8.0,,,1.0,2.0,,1.0,4.0,2.0,,1.0,,,2.0,,4.0,,2.0,2.0,2.0,,,,,4.0,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,,1.0,,,89.30232558139535,12.75,19.5,12.75,19.5,,0.3333333333333333,,,,1.0,,0.6573,0.9,24.4,4.0,4.0,,2.0,2.0,,,2.0,2.0,,,,2.0,,,,,,2.0,2.0,4.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,4.0,4.0,,1.0,1.0,1.0,,1.0,,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,1.0,,0.6573,,,,1.0,1.0,,,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
