EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefAtRimReboundPct,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Charge Fouls Drawn,LiveBallTurnoverPct,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,Charge Fouls,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,LostBallTurnovers,PenaltyCorner3FGM,Travels,PenaltyCorner3Accuracy,Arc3Assists,Loose Ball Fouls,Transition Take Fouls Drawn,DefLongMidRangeReboundPct,Arc3PctAssisted,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3SecondViolations,SecondChanceCorner3PctAssisted,HeaveAttempts,team_id,year,season,team_vs
1626224-1627747-1628386-1630171-1630596,1610612739,"Cedi Osman, Caris LeVert, Jarrett Allen, Isaac Okoro, Evan Mobley","Osman, LeVert, Allen, Okoro, Mobley",1626224-1627747-1628386-1630171-1630596,CLE,5.0,1,,,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,288.0,4.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.6195,,0.6195,,,,,2.1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1627747-1628386-201980-203526,1610612739,"Cedi Osman, Caris LeVert, Jarrett Allen, Danny Green, Raul Neto","Osman, LeVert, Allen, Green, Neto",1626224-1627747-1628386-201980-203526,CLE,51.0,1,1.0,7.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,3.0,7.0,,,,,,2.0,2.0,,,3.0,7.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,2.0,2.0,,,,,,2.0,3.0,1.0,1.0,,,,,,,7.0,7.0,2.0,,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,1.1666666666666667,,1.1666666666666667,,,,,,,,,,,,,,,112.94117647058823,12.0,13.5,12.0,13.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.9235,,0.9235,0.5,0.5,,1.0,0.55,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1627747-1629636-1630171-1630596,1610612739,"Cedi Osman, Caris LeVert, Darius Garland, Isaac Okoro, Evan Mobley","Osman, LeVert, Garland, Okoro, Mobley",1626224-1627747-1629636-1630171-1630596,CLE,186.0,2,3.0,1.0,8.0,7.0,,,,15.0,3.0,3.0,,,,,,,,1.0,,,,,1.0,,,3.0,4.0,,1.0,1.0,7.0,6.0,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,2.0,3.0,,2.0,4.0,4.0,1.0,1.0,,,,,,,,7.0,,,,,,,,,,0.75,,,0.6,,,0.7,,,0.2,1.0,,1.0,,1.0,,,,,,1.0,,,116.12903225806451,11.875,13.0,11.875,13.0,0.6,1.0,1.0,,,,,0.2,,,,,,,,0.2,,,,,,,,,,0.8,,0.60676,,,0.2,0.25,,,5.975,25.1,,1.0,,,,,1.0,1.0,,0.3333333333333333,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1627747-1629636-1630596-201980,1610612739,"Cedi Osman, Caris LeVert, Darius Garland, Evan Mobley, Danny Green","Osman, LeVert, Garland, Mobley, Green",1626224-1627747-1629636-1630596-201980,CLE,165.0,1,3.0,-2.0,5.0,6.0,2.0,3.0,2.0,11.0,2.0,3.0,1.0,2.0,,,,1.0,,,,1.0,,,2.0,,1.0,2.0,4.0,,3.0,,4.0,6.0,1.0,2.0,,2.0,,1.0,,1.0,,,4.0,,,,,2.0,,2.0,,2.0,,2.0,,4.0,2.0,,2.0,,2.0,2.0,4.0,,,,,,,2.0,5.0,1.0,1.0,1.0,,,,,,,,2.0,,2.0,1.0,1.0,1.0,,,,,0.5,0.5,,0.2857142857142857,0.5,,0.2857142857142857,0.5,,0.42857142857142855,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,,0.5,1.0,,0.6666666666666666,,,96.0,15.0,15.0,13.0,13.666666666666666,0.42857142857142855,0.6666666666666666,1.0,1.0,0.14285714285714285,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,1.0,0.5,,,,0.5,,0.8571428571428571,,0.5659214285714286,,0.485925,0.14285714285714285,0.25,0.5,,4.775,26.366666666666664,0.4,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.25,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1627747-201577-201980-203526,1610612739,"Cedi Osman, Caris LeVert, Robin Lopez, Danny Green, Raul Neto","Osman, LeVert, Lopez, Green, Neto",1626224-1627747-201577-201980-203526,CLE,142.0,1,2.0,3.0,5.0,5.0,5.0,5.0,,10.0,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,4.0,,,,,1.0,2.0,1.0,2.0,2.0,7.0,2.0,,,3.0,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,7.0,7.0,5.0,,1.0,1.0,,0.5,0.5,0.5,0.5,,0.5,0.625,,0.625,0.7,,0.7,0.5,,,1.0,,1.0,,,,,,1.0,,,101.40845070422534,9.2,19.2,9.2,19.2,,,,,,,,0.5,0.5,0.5,1.0,0.25,,,,0.25,1.0,1.0,,,,,0.25,0.25,1.0,0.5,1.0,0.4784,,0.4784,,,,1.0,16.75,26.9,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1628386-1629636-1630171,1610612739,"Cedi Osman, Donovan Mitchell, Jarrett Allen, Darius Garland, Isaac Okoro","Osman, Mitchell, Allen, Garland, Okoro",1626224-1628378-1628386-1629636-1630171,CLE,202.0,2,3.0,1.0,4.0,6.0,3.0,,1.0,10.0,1.0,2.0,,,1.0,2.0,,1.0,,,,,,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,,5.0,4.0,,,,3.0,1.0,2.0,,1.0,,2.0,2.0,,3.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,,5.0,,2.0,1.0,3.0,4.0,2.0,6.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5,0.5,1.5,0.3333333333333333,0.5,1.5,0.3333333333333333,0.4,1.0,1.0,0.5,,0.8,0.6666666666666666,1.0,,,1.0,0.5,,,71.2871287128713,21.5,19.333333333333332,20.25,18.666666666666668,0.4,0.5,1.0,1.0,0.2,,,,,,,,,,,0.4,0.5,0.5,,,0.6666666666666666,0.5,,0.3333333333333333,,0.8,0.5,0.48057999999999995,0.48315,0.5034500000000001,,,0.6,0.4,4.966666666666667,25.95,0.75,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1628386-1629636-1630596,1610612739,"Cedi Osman, Donovan Mitchell, Jarrett Allen, Darius Garland, Evan Mobley","Osman, Mitchell, Allen, Garland, Mobley",1626224-1628378-1628386-1629636-1630596,CLE,1616.0,5,27.0,8.0,50.0,50.0,12.0,6.0,8.0,100.0,7.0,13.0,1.0,2.0,1.0,1.0,6.0,13.0,2.0,5.0,2.0,4.0,2.0,5.0,13.0,,1.0,15.0,31.0,7.0,17.0,10.0,61.0,53.0,3.0,4.0,2.0,14.0,4.0,6.0,1.0,3.0,4.0,15.0,14.0,16.0,12.0,9.0,,13.0,5.0,7.0,4.0,11.0,1.0,5.0,,26.0,2.0,8.0,8.0,8.0,17.0,10.0,27.0,1.0,9.0,7.0,5.0,8.0,3.0,2.0,9.0,10.0,13.0,4.0,2.0,2.0,,,2.0,,2.0,47.0,15.0,12.0,,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.4117647058823529,0.3333333333333333,0.4117647058823529,0.4838709677419355,0.75,0.6666666666666666,0.53125,0.75,0.6111111111111112,0.5754716981132075,0.7777777777777778,0.6818181818181818,0.3541666666666667,0.6153846153846154,0.5,0.8888888888888888,0.2,0.7272727272727273,0.38461538461538464,0.3333333333333333,0.25,,0.75,0.8333333333333334,1.0,0.045454545454545456,89.10891089108911,16.82,15.5,15.78,14.86,0.2708333333333333,0.5384615384615384,0.7777777777777778,0.7142857142857143,0.2708333333333333,0.46153846153846156,0.46153846153846156,0.10416666666666667,0.4,0.4,,0.08333333333333333,0.5,0.5,0.5,0.2708333333333333,0.38461538461538464,0.38461538461538464,0.25,0.5,0.1111111111111111,1.0,0.2222222222222222,0.1111111111111111,,0.625,0.38461538461538464,0.53615,0.5159583333333333,0.4774277777777778,0.09803921568627451,0.12121212121212122,0.22950819672131148,0.2459016393442623,7.638709677419355,25.96470588235294,0.24,,1.0,1.0,0.5714285714285714,2.0,3.0,1.0,,0.375,2.0,0.42857142857142855,,,1.0,1.0,,1.0,2.0,1.0,1.0,0.5,3.0,,,0.5,0.6,4.0,0.12903225806451613,0.3076923076923077,2.0,1.0,1.0,3.0,2.0,4.0,2.0,0.5,1.0,0.375,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.125,1.0,0.05555555555555555,,,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1628386-1629636-201980,1610612739,"Cedi Osman, Donovan Mitchell, Jarrett Allen, Darius Garland, Danny Green","Osman, Mitchell, Allen, Garland, Green",1626224-1628378-1628386-1629636-201980,CLE,14.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1628386-1630171-1630596,1610612739,"Cedi Osman, Donovan Mitchell, Jarrett Allen, Isaac Okoro, Evan Mobley","Osman, Mitchell, Allen, Okoro, Mobley",1626224-1628378-1628386-1630171-1630596,CLE,140.0,2,2.0,-4.0,4.0,4.0,3.0,1.0,1.0,8.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,1.0,,1.0,1.0,3.0,,1.0,,2.0,6.0,,1.0,,,1.0,3.0,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,0.25,,1.0,,,,0.5,,,,,,,,82.28571428571428,17.75,17.25,16.25,17.25,0.25,1.0,1.0,,0.5,,,,,,,,,,,0.25,,,,,0.25,1.0,,0.25,,0.5,,0.52465,0.4084,0.52465,,,,1.0,5.6000000000000005,25.8,0.75,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1628386-1630171-201980,1610612739,"Cedi Osman, Donovan Mitchell, Jarrett Allen, Isaac Okoro, Danny Green","Osman, Mitchell, Allen, Okoro, Green",1626224-1628378-1628386-1630171-201980,CLE,128.0,1,2.0,-4.0,4.0,4.0,4.0,,2.0,8.0,,,,,,,1.0,2.0,,,,,,,2.0,,2.0,1.0,2.0,,2.0,4.0,6.0,10.0,1.0,1.0,2.0,4.0,1.0,2.0,,2.0,4.0,6.0,,2.0,,,,2.0,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,2.0,4.0,1.0,1.0,,,,,,,2.0,6.0,4.0,,,,,,,,0.5,1.0,0.5,0.25,1.0,0.25,0.5,1.0,0.5,0.5,,1.0,,0.5,,0.6666666666666666,,0.5,,,,,,90.0,21.0,11.0,16.25,11.0,,,,,0.5,0.5,0.5,,,,,,,,,0.5,,,,,,,,0.5,,0.5,,0.4839375,0.4248,0.4839375,0.2,0.3333333333333333,0.6666666666666666,1.0,7.5,25.9,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1628386-201937-201980,1610612739,"Cedi Osman, Donovan Mitchell, Jarrett Allen, Ricky Rubio, Danny Green","Osman, Mitchell, Allen, Rubio, Green",1626224-1628378-1628386-201937-201980,CLE,185.0,1,3.0,-2.0,5.0,5.0,5.0,,,10.0,,1.0,,,,1.0,,3.0,,,,,,1.0,2.0,1.0,2.0,,4.0,1.0,2.0,,3.0,5.0,,,,,,4.0,1.0,2.0,,3.0,,,3.0,,,2.0,1.0,,1.0,1.0,,,,3.0,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,3.0,3.0,5.0,,,,1.0,0.5,0.5,0.5,,,,0.25,,0.25,0.25,,0.25,0.3333333333333333,,,0.6666666666666666,,0.6666666666666666,,,,,,0.5,1.0,,77.83783783783784,17.6,19.4,17.6,18.6,0.16666666666666666,,,,0.5,,,,,,,,,,,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,0.5,0.49549166666666666,,0.49549166666666666,,,,1.0,8.1,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1610612739,2023,2022-23,True
1626224-1628378-1630171-1630205-1630596,1610612739,"Cedi Osman, Donovan Mitchell, Isaac Okoro, Lamar Stevens, Evan Mobley","Osman, Mitchell, Okoro, Stevens, Mobley",1626224-1628378-1630171-1630205-1630596,CLE,125.0,1,2.0,-1.0,3.0,4.0,,,,7.0,1.0,2.0,,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,2.0,4.0,5.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,4.0,,,,,,,,,,0.5,,,0.3333333333333333,,,0.5,,,0.3333333333333333,1.0,1.0,1.0,,1.0,0.5,1.0,,,,1.0,,,80.64,16.666666666666668,18.75,16.666666666666668,18.75,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,0.5887833333333333,,,0.25,0.3333333333333333,,,1.95,30.2,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1628386-1629636-1630171-201980,1610612739,"Cedi Osman, Jarrett Allen, Darius Garland, Isaac Okoro, Danny Green","Osman, Allen, Garland, Okoro, Green",1626224-1628386-1629636-1630171-201980,CLE,48.0,1,1.0,3.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,1.0,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,3.0,3.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,1.0,,,,1.0,,,,,,,,,90.0,17.0,14.0,17.0,14.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4205,,0.4205,,,,1.0,8.8,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1626224-1629636-1630171-1630596-201937,1610612739,"Cedi Osman, Darius Garland, Isaac Okoro, Evan Mobley, Ricky Rubio","Osman, Garland, Okoro, Mobley, Rubio",1626224-1629636-1630171-1630596-201937,CLE,84.0,1,1.0,2.0,4.0,4.0,,,,8.0,,1.0,,,,,2.0,2.0,,,,,,,,,,2.0,3.0,,,,4.0,2.0,,,,,,,,,,,4.0,,,,,,,2.0,,2.0,,,,4.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,4.0,,,,1.0,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,0.5,,,,0.5,,,,,,,,,137.14285714285714,7.25,13.75,7.25,13.25,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.42556666666666665,,,,,,,6.166666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,1610612739,2023,2022-23,True
1626224-1629636-1630596-201937-201980,1610612739,"Cedi Osman, Darius Garland, Evan Mobley, Ricky Rubio, Danny Green","Osman, Garland, Mobley, Rubio, Green",1626224-1629636-1630596-201937-201980,CLE,55.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,52.36363636363637,35.0,20.0,35.0,20.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.52035,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1628386-1629636-1629731,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Dean Wade","LeVert, Mitchell, Allen, Garland, Wade",1627747-1628378-1628386-1629636-1629731,CLE,116.0,1,2.0,5.0,6.0,5.0,5.0,3.0,2.0,11.0,1.0,3.0,1.0,2.0,1.0,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,,2.0,1.0,4.0,1.0,1.0,,5.0,,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,,,,3.0,,2.0,2.0,2.0,4.0,2.0,6.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,4.0,5.0,5.0,,,,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.2,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,0.5,,,1.0,1.0,,,136.55172413793105,10.0,11.2,9.833333333333334,11.2,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,,,,,,,,0.2,1.0,1.0,1.0,0.5,0.6,0.3333333333333333,,0.2,1.0,0.8,1.0,0.51879,0.56975,0.51879,0.16666666666666666,0.2,0.3333333333333333,0.8333333333333334,2.9,25.9,0.8333333333333334,,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2023,2022-23,True
1627747-1628378-1628386-1629636-1630171,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Isaac Okoro","LeVert, Mitchell, Allen, Garland, Okoro",1627747-1628378-1628386-1629636-1630171,CLE,383.0,3,6.0,,11.0,11.0,,,1.0,22.0,1.0,1.0,,,,,1.0,3.0,1.0,1.0,,,,,1.0,,,3.0,5.0,,1.0,6.0,12.0,12.0,,,,,,,,,,,4.0,2.0,,,,1.0,,2.0,,2.0,,1.0,1.0,4.0,,1.0,2.0,1.0,3.0,1.0,4.0,,,,1.0,2.0,,1.0,3.0,6.0,8.0,4.0,,1.0,,,1.0,,1.0,12.0,,,,0.6666666666666666,0.6666666666666666,,,,,0.6,,,0.5,,,0.6,,,0.16666666666666666,0.5,0.5,0.6666666666666666,,0.6,0.3333333333333333,,,,,,0.6666666666666666,,82.7154046997389,15.636363636363637,19.181818181818183,15.545454545454545,18.90909090909091,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,,,,,,,,,,0.3333333333333333,,0.4993666666666667,,,0.4,0.4444444444444444,,,10.14,25.0,,,1.0,1.0,,,1.0,,,0.5,,0.5,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612739,2023,2022-23,True
