EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,FtPoints,AtRimAssists,SecondChanceTurnovers,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedLongMidRange,AtRimPctBlocked,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,FTDefRebounds,SelfOReb,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,SelfORebPct,PenaltyArc3Accuracy,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG3A,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Transition Take Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1627750-1628418-1628427-1630192-1631212,1610612743,"Jamal Murray, Thomas Bryant, Vlatko Cancar, Zeke Nnaji, Peyton Watson","Murray, Bryant, Cancar, Nnaji, Watson",1627750-1628418-1628427-1630192-1631212,DEN,29.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,99.3103448275862,5.0,24.0,5.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-1631128-201145,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Christian Braun, Jeff Green","Murray, Brown, Porter Jr., Braun, Green",1627750-1628971-1629008-1631128-201145,DEN,333.0,3,8.0,10.0,1.0,1.0,18.0,1.0,2.0,3.0,1.0,0.3333333333333333,0.5,,77.83783783783784,18.375,18.6,18.375,16.5,0.125,6.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,10.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,8.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.4,1.0,0.625,1.0,0.625,1.0,0.375,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,0.5,0.125,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,0.25,0.5,0.5,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.49906875,0.6046,0.5958,0.2,6.44,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-1631128-201599,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Christian Braun, DeAndre Jordan","Murray, Brown, Porter Jr., Braun, Jordan",1627750-1628971-1629008-1631128-201599,DEN,181.0,1,7.0,7.0,6.0,5.0,14.0,,3.0,5.0,6.0,,0.6,,111.38121546961327,13.714285714285714,12.142857142857142,13.428571428571429,12.142857142857142,0.8571428571428571,3.0,-2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,2.0,2.0,5.0,,2.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,1.0,,1.0,,,1.0,2.0,1.0,3.0,2.0,1.0,,2.0,1.0,1.0,2.0,0.5,1.0,,,,0.4,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.6,0.5,0.5,1.0,0.75,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,,0.2857142857142857,,,,0.5,1.0,,0.42857142857142855,,0.4231142857142857,0.1616,0.4231142857142857,0.5,10.52,25.9,1.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.4,0.2857142857142857,0.2857142857142857,0.4,0.3333333333333333,1.0,0.5,0.5,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-1631128-203932,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Christian Braun, Aaron Gordon","Murray, Brown, Porter Jr., Braun, Gordon",1627750-1628971-1629008-1631128-203932,DEN,207.0,2,7.0,7.0,,,14.0,2.0,3.0,5.0,,1.0,1.0,1.0,97.39130434782608,15.571428571428571,14.0,15.0,14.0,,3.0,-3.0,1.0,2.0,4.0,,1.0,,1.0,,,,,,1.0,2.0,5.0,,1.0,5.0,8.0,,1.0,,,4.0,,,,1.0,,2.0,,2.0,,,,4.0,2.0,1.0,2.0,,,2.0,2.0,4.0,5.0,1.0,1.0,,,,0.4,,0.3333333333333333,,0.35714285714285715,,0.16666666666666666,,1.0,0.6666666666666666,0.5,,,1.0,0.6666666666666666,0.5,1.0,0.16666666666666666,,,,,,,,,0.16666666666666666,,,,1.0,,,0.8333333333333334,,0.4854083333333334,0.6201,,,3.22,29.1,,,,,,,2.0,,,,,2.0,,,1.0,,1.0,1.0,,,,,0.4,,,,,1.0,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-1631128-203999,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Christian Braun, Nikola Jokic","Murray, Brown, Porter Jr., Braun, Jokic",1627750-1628971-1629008-1631128-203999,DEN,231.0,3,8.0,9.0,6.0,6.0,17.0,2.0,4.0,8.0,6.0,1.0,1.0,1.0,105.97402597402598,16.25,11.222222222222221,15.875,10.333333333333334,0.75,4.0,2.0,3.0,1.0,2.0,1.0,2.0,,1.0,3.0,,,,1.0,2.0,1.0,6.0,1.0,2.0,10.0,8.0,1.0,2.0,6.0,2.0,,2.0,,2.0,2.0,1.0,,,,,,,,3.0,,4.0,,,1.0,,1.0,4.0,,,,0.5,0.5,0.16666666666666666,0.5,0.3125,0.5,0.45454545454545453,0.75,0.25,,,0.6,0.6666666666666666,0.6666666666666666,,1.0,0.25,0.5,0.5,0.125,,,,0.375,,,,,0.25,0.5,0.5,,1.0,0.5,,0.5,0.5,0.47760625,0.5771,0.4480625,0.6,11.066666666666668,25.0,,,2.0,,2.0,8.0,,1.0,,,,1.0,,1.0,,,,,8.0,,0.375,0.5714285714285714,,,,1.0,1.0,,,,0.5,0.8,5.0,,,1.0,4.0,6.0,1.0,,,1.0,,,0.1111111111111111,0.14285714285714285,1.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,0.5,1.0,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-201145-201599,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Jeff Green, DeAndre Jordan","Murray, Brown, Porter Jr., Green, Jordan",1627750-1628971-1629008-201145-201599,DEN,8.0,1,1.0,,1.0,,1.0,,,,1.0,,,,180.0,8.0,,8.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.3792,,0.3792,,,24.7,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-201145-203932,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Jeff Green, Aaron Gordon","Murray, Brown, Porter Jr., Green, Gordon",1627750-1628971-1629008-201145-203932,DEN,931.0,7,31.0,29.0,,6.0,60.0,7.0,13.0,15.0,,0.875,0.8571428571428571,0.8,92.80343716433941,16.967741935483872,13.96551724137931,16.774193548387096,13.689655172413794,,16.0,6.0,2.0,3.0,4.0,,,5.0,8.0,2.0,,2.0,,4.0,9.0,10.0,14.0,4.0,11.0,37.0,31.0,,,,,6.0,14.0,6.0,,9.0,4.0,3.0,2.0,5.0,2.0,,2.0,12.0,1.0,5.0,2.0,4.0,4.0,6.0,6.0,6.0,37.0,0.3,0.3,0.5,0.36363636363636365,0.36363636363636365,0.7142857142857143,,0.64,,0.6851851851851852,,0.44,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.2,,1.0,1.0,0.16,0.75,0.75,0.32,0.625,0.7142857142857143,0.4,0.08,0.08,,,,0.36,0.4444444444444444,0.4444444444444444,0.5,,,,0.6,0.4444444444444444,0.495142,0.45465,,,9.164285714285715,25.272727272727273,,,,,,,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,,0.07142857142857142,0.125,,0.14285714285714285,,,,,,,5.0,1.0,1.0,,10.0,6.0,3.0,,,,1.0,0.3333333333333333,0.1111111111111111,0.1875,,,,,6.0,1.0,1.0,1.0,,,,1.0,0.1111111111111111,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-201145-203999,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Jeff Green, Nikola Jokic","Murray, Brown, Porter Jr., Green, Jokic",1627750-1628971-1629008-201145-203999,DEN,2260.0,15,77.0,73.0,26.0,17.0,150.0,20.0,34.0,42.0,25.0,0.9090909090909091,0.8888888888888888,0.8823529411764706,95.57522123893806,15.532467532467532,14.575342465753424,15.35064935064935,14.136986301369863,0.33766233766233766,38.0,29.0,7.0,13.0,17.0,2.0,2.0,11.0,21.0,4.0,4.0,8.0,3.0,10.0,18.0,25.0,42.0,14.0,26.0,104.0,75.0,3.0,3.0,13.0,13.0,24.0,26.0,33.0,6.0,18.0,10.0,12.0,11.0,23.0,7.0,4.0,4.0,57.0,4.0,12.0,8.0,5.0,4.0,12.0,9.0,21.0,91.0,0.48,0.5454545454545454,0.7857142857142857,0.5384615384615384,0.5384615384615384,0.5952380952380952,1.0,0.6764705882352942,0.75,0.6866666666666666,0.7222222222222222,0.38235294117647056,0.4166666666666667,0.8571428571428571,0.25,0.3076923076923077,,1.0,1.0,0.25,0.7647058823529411,0.8125,0.3088235294117647,0.5238095238095238,0.6111111111111112,0.36363636363636365,0.058823529411764705,0.11764705882352941,0.5,0.5,1.0,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.7,0.3333333333333333,1.0,0.125,0.6323529411764706,0.5555555555555556,0.4986095588235294,0.52235,0.5073520833333334,0.125,6.588095238095238,25.180769230769233,5.0,6.0,10.0,7.0,11.0,37.0,4.0,4.0,1.0,1.0,1.0,7.0,1.0,3.0,,,,,35.0,0.6363636363636364,0.6041666666666666,0.6166666666666667,0.09523809523809523,0.14285714285714285,,0.4,0.3333333333333333,,0.25,0.8333333333333334,0.4166666666666667,0.3557692307692308,12.0,7.0,,1.0,21.0,15.0,4.0,,0.058823529411764705,0.25,1.0,0.5384615384615384,0.056338028169014086,0.08888888888888889,5.0,4.0,5.0,8.0,9.0,2.0,1.0,3.0,4.0,3.0,0.38461538461538464,1.0,0.043478260869565216,0.5,1.0,1.0,3.0,,3.0,1.0,1.0,,0.3333333333333333,0.5,0.6,0.25,0.25,0.16666666666666666,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-202704-203999,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Reggie Jackson, Nikola Jokic","Murray, Brown, Porter Jr., Jackson, Jokic",1627750-1628971-1629008-202704-203999,DEN,9.0,1,1.0,,1.0,,1.0,,,1.0,1.0,,,,160.0,9.0,,9.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,0.5,,,0.5,,,,,,,,,,,,,1.0,,,0.5,,0.36975,0.504,0.36975,,2.65,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-203484-203932,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Kentavious Caldwell-Pope, Aaron Gordon","Murray, Brown, Porter Jr., Caldwell-Pope, Gordon",1627750-1628971-1629008-203484-203932,DEN,404.0,3,11.0,11.0,,,22.0,4.0,6.0,8.0,,0.5714285714285714,0.5555555555555556,1.0,78.41584158415841,21.727272727272727,15.0,21.363636363636363,12.818181818181818,,7.0,-1.0,1.0,,2.0,,,1.0,2.0,2.0,,,,2.0,7.0,2.0,6.0,2.0,7.0,10.0,11.0,,1.0,,,,4.0,6.0,,7.0,2.0,,2.0,2.0,2.0,,,6.0,1.0,1.0,2.0,,,,1.0,2.0,10.0,,,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,,0.38461538461538464,,0.35714285714285715,,0.5384615384615384,,0.5,0.25,0.2222222222222222,,,0.4,0.15384615384615385,,,0.15384615384615385,0.5,0.5,,0.15384615384615385,,,,,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,0.6923076923076923,0.2857142857142857,0.46934230769230767,0.3658,,,8.533333333333333,26.557142857142857,,,,,,,2.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,0.2,0.2,,,,,,,,,,1.0,2.0,1.0,,1.0,0.5,,,0.07142857142857142,0.14285714285714285,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
1627750-1628971-1629008-203484-203999,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Kentavious Caldwell-Pope, Nikola Jokic","Murray, Brown, Porter Jr., Caldwell-Pope, Jokic",1627750-1628971-1629008-203484-203999,DEN,297.0,5,12.0,10.0,8.0,5.0,22.0,2.0,4.0,5.0,8.0,1.0,0.6666666666666666,1.0,106.66666666666666,13.5,13.5,13.5,12.6,0.6666666666666666,5.0,9.0,,2.0,3.0,,,2.0,3.0,1.0,,1.0,,1.0,2.0,4.0,7.0,1.0,3.0,15.0,6.0,,,,2.0,4.0,4.0,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,,,7.0,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,15.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,,0.55,,0.625,,0.3,1.0,0.5,0.3333333333333333,0.2,,0.5,1.0,0.3,0.6666666666666666,1.0,0.3,0.6666666666666666,1.0,,0.1,0.1,,,,0.2,0.5,0.5,1.0,,,,0.6,0.5,0.45403000000000004,,0.429925,,6.857142857142857,25.46666666666667,1.0,2.0,2.0,3.0,6.0,11.0,2.0,,3.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,11.0,0.5,0.5625,0.6111111111111112,0.2857142857142857,0.3333333333333333,,,,1.0,0.25,0.5,0.25,0.7333333333333333,4.0,2.0,,,2.0,4.0,2.0,,0.3333333333333333,1.0,0.5,1.0,0.16666666666666666,0.2222222222222222,1.0,,1.0,2.0,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,False
