EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Charge Fouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,FTDefRebounds,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceFtPoints,BadPassTurnovers,Travels,Loose Ball Fouls,DefAtRimReboundPct,SecondChanceArc3FGA,OffCorner3ReboundPct,SecondChanceArc3Frequency,OffLongMidRangeReboundPct,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,BadPassSteals,SecondChanceTurnovers,Charge Fouls Drawn,PenaltyTurnovers,BlockingFoulsDrawn,3SecondViolations,BlockedAtRim,FTOffRebounds,Offensive Fouls Drawn,OffFTReboundPct,Arc3Assists,Arc3PctAssisted,Offensive Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,BlockedCorner3,HeaveAttempts,LongMidRangePctBlocked,team_id,year,season,team_vs
101108-101122-200755-201599-201933,1610612746,"Chris Paul, Danny Granger, JJ Redick, DeAndre Jordan, Blake Griffin","Paul, Granger, Redick, Jordan, Griffin",101108-101122-200755-201599-201933,LAC,50.0,1,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.39999999999999,10.0,30.0,10.0,30.0,1.0,1.0,1.0,1.0,0.3443,0.5,0.5,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-200755-201599-2045,1610612746,"Chris Paul, Danny Granger, JJ Redick, DeAndre Jordan, Hedo Turkoglu","Paul, Granger, Redick, Jordan, Turkoglu",101108-101122-200755-201599-2045,LAC,34.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,12.0,22.0,12.0,22.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-200755-201599-2440,1610612746,"Chris Paul, Danny Granger, JJ Redick, DeAndre Jordan, Matt Barnes","Paul, Granger, Redick, Jordan, Barnes",101108-101122-200755-201599-2440,LAC,282.0,1,5.0,2.0,10.0,9.0,19.0,,1.0,4.0,7.0,4.0,18.0,2.0,1.0,2.0,,5.0,,3.0,5.0,4.0,4.0,1.0,13.0,0.25,0.3333333333333333,0.5714285714285714,0.7,0.75,,0.6,,97.02127659574468,16.6,12.88888888888889,15.5,12.222222222222221,0.1,,,,0.48065499999999994,0.09090909090909091,0.125,6.414285714285714,,,,9.0,2.0,3.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,16.0,1.0,1.0,1.0,1.0,5.0,4.0,7.0,2.0,2.0,2.0,16.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,9.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.5714285714285714,1.25,0.7777777777777778,1.25,0.8,0.3,0.14285714285714285,0.2,0.75,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.6,0.75,0.3333333333333333,0.1,1.0,1.0,0.1,1.0,1.0,1.0,0.2,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5555555555555556,0.6,0.1111111111111111,1.0,0.1111111111111111,1.0,0.8,0.5,0.545925,0.4732111111111111,0.2777777777777778,0.8888888888888888,25.366666666666664,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-200755-201933-2037,1610612746,"Chris Paul, Danny Granger, JJ Redick, Blake Griffin, Jamal Crawford","Paul, Granger, Redick, Griffin, Crawford",101108-101122-200755-201933-2037,LAC,160.0,2,3.0,-7.0,5.0,6.0,11.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,1.0,99.0,12.6,16.166666666666668,12.6,15.0,,,,,0.57075,,,,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,3.0,7.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,,,0.54975,,,23.433333333333334,0.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-200755-201933-2440,1610612746,"Chris Paul, Danny Granger, JJ Redick, Blake Griffin, Matt Barnes","Paul, Granger, Redick, Griffin, Barnes",101108-101122-200755-201933-2440,LAC,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-200755-201954-2037,1610612746,"Chris Paul, Danny Granger, JJ Redick, Darren Collison, Jamal Crawford","Paul, Granger, Redick, Collison, Crawford",101108-101122-200755-201954-2037,LAC,11.0,2,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,261.8181818181818,,5.5,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-201162-201175-2037,1610612746,"Chris Paul, Danny Granger, Jared Dudley, Glen Davis, Jamal Crawford","Paul, Granger, Dudley, Davis, Crawford",101108-101122-201162-201175-2037,LAC,168.0,1,3.0,1.0,6.0,5.0,11.0,,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,,2.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,0.2,0.2,0.3333333333333333,1.0,1.0,1.0,94.28571428571429,14.333333333333334,16.4,14.333333333333334,16.4,0.4,,,,0.49778,0.16666666666666666,0.16666666666666666,8.440000000000001,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,,,,,,,,,,0.4,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-201175-201599-2037,1610612746,"Chris Paul, Danny Granger, Glen Davis, DeAndre Jordan, Jamal Crawford","Paul, Granger, Davis, Jordan, Crawford",101108-101122-201175-201599-2037,LAC,54.0,1,1.0,1.0,1.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,0.25,0.5,0.5,0.5,80.0,30.0,12.0,30.0,4.5,,,,,0.4591,0.5,0.5,4.1,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4591,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-201175-201933-2037,1610612746,"Chris Paul, Danny Granger, Glen Davis, Blake Griffin, Jamal Crawford","Paul, Granger, Davis, Griffin, Crawford",101108-101122-201175-201933-2037,LAC,117.0,2,2.0,-2.0,4.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,5.0,,1.0,2.0,1.0,2.0,,5.0,1.0,1.0,0.3333333333333333,0.5,0.5,,1.0,,98.46153846153847,10.75,18.5,8.25,18.5,0.2,1.0,1.0,1.0,0.48514,,,6.033333333333334,,,,3.0,2.0,,2.0,,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,8.0,,1.0,,,1.0,1.0,3.0,,1.0,1.0,3.0,,3.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,3.0,3.0,1.0,1.0,0.5,,,0.5,,0.3333333333333333,,0.25,0.25,0.3,0.4,,,1.0,0.5,,0.5,0.5,,1.0,,,0.4,,,,,,,0.2,1.0,1.0,1.0,0.2,,,1.0,,,,,0.5,,,,0.25,,0.8,,0.5694,0.453425,0.16666666666666666,0.5,25.05,0.75,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
101108-101122-201175-2037-2045,1610612746,"Chris Paul, Danny Granger, Glen Davis, Jamal Crawford, Hedo Turkoglu","Paul, Granger, Davis, Crawford, Turkoglu",101108-101122-201175-2037-2045,LAC,368.0,1,6.0,-1.0,12.0,10.0,22.0,1.0,1.0,3.0,6.0,3.0,9.0,2.0,1.0,1.0,,2.0,4.0,6.0,6.0,2.0,3.0,1.0,9.0,0.3333333333333333,0.3333333333333333,0.5,0.375,0.5,0.6666666666666666,0.75,0.6666666666666666,86.08695652173913,14.583333333333334,19.3,14.583333333333334,19.1,0.125,1.0,1.0,,0.5087375,0.1111111111111111,0.14285714285714285,5.2,,1.0,2.0,,,2.0,3.0,,,,,,2.0,,,,,,,,2.0,,,,2.0,10.0,,,,,,,,,,,,4.0,,,,2.0,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,0.25,,,1.0,,,,,,1.0,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,,,,0.25,,,,,,,,,,,,,,0.625,,,,,,26.45,,,,,1.0,,,,0.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,True
