EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Offensive Fouls,FoulsDrawn,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,LongMidRangeFGM,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFG2A,PtsUnassisted3s,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,FtPoints,PtsPutbacks,FTDefRebounds,DefFTReboundPct,OffShortMidRangeReboundPct,Corner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,LongMidRangeAssists,LostBallSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceFtPoints,FTOffRebounds,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Blocked3s,BlockedCorner3,3SecondViolations,Charge Fouls,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,OffensiveGoaltends,HeaveAttempts,LongMidRangePctBlocked,HeaveMakes,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626158-1627741-1627812-1628368-203084,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, De'Aaron Fox, Harrison Barnes","Holmes, Hield, Ferrell, Fox, Barnes",1626158-1627741-1627812-1628368-203084,SAC,63.0,1,1.0,1.0,3.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,160.0,5.666666666666667,11.5,5.666666666666667,11.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.589575,0.589575,1.0,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-1629713-202357,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Justin James, Nemanja Bjelica","Holmes, Hield, Ferrell, James, Bjelica",1626158-1627741-1627812-1629713-202357,SAC,254.0,2,4.0,1.0,8.0,8.0,,,16.0,,,,2.0,,,,2.0,6.0,5.0,,,,,2.0,,,,,,1.0,3.0,5.0,,,,,3.0,,1.0,2.0,4.0,,,,,,,0.42857142857142855,,0.42857142857142855,,0.2857142857142857,,0.5,0.75,1.0,90.70866141732283,15.875,15.875,14.125,15.875,,0.2857142857142857,,,,,,,0.5714285714285714,,0.5546142857142857,,,25.4,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.6,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.2857142857142857,0.5,0.5,0.2857142857142857,1.0,1.0,0.14285714285714285,0.5,1.0,0.5,0.7037,0.3333333333333333,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-1629713-203084,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Justin James, Harrison Barnes","Holmes, Hield, Ferrell, James, Barnes",1626158-1627741-1627812-1629713-203084,SAC,443.0,2,7.0,,16.0,15.0,,,31.0,,,2.0,3.0,,,2.0,3.0,16.0,16.0,,,,6.0,3.0,2.0,2.0,6.0,2.0,14.0,2.0,6.0,6.0,1.0,1.0,2.0,,2.0,,1.0,3.0,16.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.6153846153846154,,0.5714285714285714,,0.23076923076923078,1.0,0.5,0.75,1.0,100.76749435665914,13.6875,14.933333333333334,13.6875,14.133333333333333,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,0.6923076923076923,0.6666666666666666,0.5218653846153847,,,25.400000000000002,,,4.0,6.0,,,,2.0,2.0,,5.0,10.0,,,,,2.0,,,4.0,,,,,,1.0,0.5,,,,,1.0,,,,,1.0,0.46153846153846156,0.6666666666666666,0.8,0.15384615384615385,,,0.15384615384615385,,,,,,6.74,1.0,8.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.1,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,0.07142857142857142,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-202357-203084,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Nemanja Bjelica, Harrison Barnes","Holmes, Hield, Ferrell, Bjelica, Barnes",1626158-1627741-1627812-202357-203084,SAC,129.0,3,2.0,-3.0,5.0,5.0,3.0,5.0,10.0,,,1.0,3.0,,1.0,1.0,3.0,3.0,6.0,,1.0,,,3.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,3.0,,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,0.75,,,,,111.62790697674419,13.2,12.6,11.6,12.4,,0.75,0.3333333333333333,0.3333333333333333,,,0.5,,0.75,0.3333333333333333,0.476425,0.4241,,25.46666666666667,0.6,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,3.0,,,,,,,1.0,1.0,,1.0,,,1.5,1.5,,,,,,,,,,,,,,0.25,,,1.0,0.5088,1.0,14.7,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-202357-203992,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Nemanja Bjelica, Bogdan Bogdanovic","Holmes, Hield, Ferrell, Bjelica, Bogdanovic",1626158-1627741-1627812-202357-203992,SAC,199.0,2,3.0,2.0,5.0,5.0,1.0,,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,4.0,,,,,,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,0.5833333333333334,1.5,0.2,,,0.5,,72.36180904522612,15.2,24.6,15.2,24.0,,0.2,1.0,1.0,1.0,,1.0,1.0,0.6,1.0,0.49040999999999996,0.54945,0.42857142857142855,25.0,0.2,1.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,4.0,1.0,1.0,,2.0,2.0,,1.0,2.0,1.0,,,,,1.0,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,1.0,0.4,0.5,0.5,0.4,,,,1.0,1.0,,0.5848,0.2857142857142857,5.25,,,,,,,2.0,1.0,,,,,,,,,,,,,,0.16666666666666666,0.2,,,,,,,,2.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-202357-2772,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Nemanja Bjelica, Trevor Ariza","Holmes, Hield, Ferrell, Bjelica, Ariza",1626158-1627741-1627812-202357-2772,SAC,525.0,3,9.0,-6.0,16.0,17.0,,,33.0,1.0,,2.0,5.0,,,3.0,6.0,15.0,21.0,,,,9.0,5.0,2.0,3.0,3.0,2.0,9.0,2.0,4.0,7.0,2.0,2.0,4.0,2.0,6.0,,1.0,3.0,15.0,,,1.0,0.5,,0.5,0.5416666666666666,,0.5769230769230769,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,90.51428571428572,16.375,15.470588235294118,15.4375,13.941176470588236,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,,,,0.75,0.4,0.525675,,,24.883333333333336,,2.0,,3.0,,1.0,1.0,2.0,1.0,,2.0,6.0,,2.0,,,4.0,2.0,1.0,2.0,3.0,,2.0,,1.0,3.0,0.3333333333333333,,,,0.25,1.0,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.6666666666666666,1.0,0.25,,,0.16666666666666666,0.5,0.5,0.08333333333333333,0.5,,,0.58255,,7.45,1.0,,2.0,,,2.0,2.0,1.0,,,,,,,0.3333333333333333,0.6666666666666666,1.0,,,1.0,1.0,0.07692307692307693,0.14285714285714285,,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-202709-203084,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Cory Joseph, Harrison Barnes","Holmes, Hield, Ferrell, Joseph, Barnes",1626158-1627741-1627812-202709-203084,SAC,419.0,4,7.0,4.0,17.0,18.0,7.0,6.0,35.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,23.0,19.0,2.0,4.0,12.0,9.0,3.0,2.0,3.0,4.0,2.0,11.0,3.0,5.0,8.0,,,2.0,1.0,4.0,1.0,1.0,5.0,21.0,8.0,5.0,1.0,0.6,0.5,0.6,0.6538461538461539,0.6666666666666666,0.71875,0.75,0.38461538461538464,0.5,1.0,0.625,1.0,120.28639618138425,11.941176470588236,12.0,11.941176470588236,11.722222222222221,0.15384615384615385,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.5,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.49838076923076924,0.5237333333333333,0.5217391304347826,25.02,0.4117647058823529,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,,4.0,8.0,1.0,2.0,,2.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,,,3.0,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,1.0,,0.3333333333333333,0.23076923076923078,0.6666666666666666,1.0,0.15384615384615385,0.5,0.5,0.23076923076923078,1.0,0.5,,0.8121,0.08695652173913043,10.3625,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,,,,,0.25,0.3333333333333333,0.125,0.3333333333333333,0.5,,0.5,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.1111111111111111,,,2.0,,,,,6.0,2.0,,,1.0,1.0,1.0,1.0,,,0.5,0.5,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-202709-2772,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Cory Joseph, Trevor Ariza","Holmes, Hield, Ferrell, Joseph, Ariza",1626158-1627741-1627812-202709-2772,SAC,124.0,1,2.0,5.0,5.0,4.0,,,9.0,,,1.0,2.0,,,1.0,2.0,7.0,2.0,,,,3.0,2.0,1.0,1.0,3.0,1.0,7.0,2.0,3.0,4.0,,,1.0,1.0,1.0,,,,4.0,,,1.0,0.5,,0.5,0.7,,0.7,,0.4,1.0,1.0,1.0,1.0,104.51612903225805,11.8,16.25,10.0,16.25,,0.4,0.5,0.5,1.0,,,,0.6,0.5,0.47220000000000006,,,25.0,,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,3.0,,,1.0,3.0,,1.0,,1.0,1.0,,,,,,0.6666666666666666,,1.5,1.5,,1.0,1.0,0.5,,1.0,1.0,0.2,1.0,1.0,0.4,0.5,0.5,,,,1.0,0.50115,0.42857142857142855,7.0,,4.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-203084-203992,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Harrison Barnes, Bogdan Bogdanovic","Holmes, Hield, Ferrell, Barnes, Bogdanovic",1626158-1627741-1627812-203084-203992,SAC,1538.0,9,26.0,-16.0,48.0,55.0,18.0,23.0,103.0,3.0,1.0,4.0,10.0,1.0,3.0,5.0,13.0,53.0,69.0,2.0,4.0,22.0,15.0,10.0,4.0,5.0,12.0,4.0,29.0,10.0,17.0,18.0,8.0,3.0,3.0,1.0,5.0,3.0,8.0,13.0,51.0,22.0,18.0,1.0,0.38461538461538464,0.5,0.38461538461538464,0.5256410256410257,0.5454545454545454,0.5760869565217391,0.6470588235294118,0.3333333333333333,0.6,0.5882352941176471,0.6538461538461539,0.25,96.4369310793238,15.604166666666666,14.345454545454546,15.333333333333334,13.381818181818181,0.07692307692307693,0.2564102564102564,0.4,0.4,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.4,0.4887679487179487,0.4968409090909091,0.41509433962264153,25.799999999999997,0.375,1.0,7.0,13.0,,,3.0,6.0,7.0,,13.0,26.0,1.0,1.0,,2.0,12.0,,1.0,7.0,1.0,2.0,2.0,,,15.0,0.5,1.0,1.0,1.0,0.07692307692307693,0.7777777777777778,,0.047619047619047616,0.16666666666666666,,0.8333333333333334,0.3333333333333333,0.5384615384615384,0.5833333333333334,0.15384615384615385,0.5,0.75,0.1794871794871795,,,,0.407,0.03773584905660377,8.015384615384615,3.0,14.0,3.0,7.0,4.0,2.0,15.0,5.0,4.0,1.0,4.0,3.0,0.5384615384615384,0.5384615384615384,0.11538461538461539,0.07692307692307693,0.6666666666666666,0.75,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.11627906976744186,0.16666666666666666,,,7.0,,,,,12.0,,,,,1.0,1.0,,,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,3.0,10.0,,3.0,3.0,1.0,0.42857142857142855,,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,,1.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
1626158-1627741-1627812-203084-2772,1610612758,"Richaun Holmes, Buddy Hield, Yogi Ferrell, Harrison Barnes, Trevor Ariza","Holmes, Hield, Ferrell, Barnes, Ariza",1626158-1627741-1627812-203084-2772,SAC,289.0,3,5.0,4.0,10.0,9.0,2.0,4.0,19.0,,,1.0,2.0,,,1.0,2.0,14.0,10.0,,,2.0,,2.0,1.0,,3.0,,6.0,2.0,4.0,4.0,,,2.0,2.0,3.0,1.0,3.0,5.0,14.0,2.0,2.0,,0.5,,0.5,0.9,,1.0,1.0,0.4,0.6666666666666666,1.0,1.0,1.0,94.67128027681662,15.1,15.333333333333334,15.1,15.333333333333334,,0.4,0.5,0.5,,,,,1.0,0.5,0.53831,,0.14285714285714285,27.8,0.2,,3.0,3.0,,,,,,,3.0,3.0,,,,,,,,2.0,,,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,1.0,0.6,1.0,1.0,,,,,,,,,,2.066666666666667,,6.0,,3.0,3.0,,5.0,1.0,,,,,1.0,1.0,,,,,1.0,,,0.2857142857142857,0.25,,,,3.0,,,,5.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2020,2019-20,True
