EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,Loose Ball Fouls,Offensive Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,FtPoints,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Corner3Assists,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceTurnovers,OffCorner3ReboundPct,ShortMidRangePctBlocked,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGA,Travels,Charge Fouls Drawn,PenaltyCorner3Frequency,HeaveAttempts,Defensive 3 Seconds Violations,Charge Fouls,PenaltyCorner3FGM,FTOffRebounds,Blocked3s,BlockedCorner3,3SecondViolations,OffFTReboundPct,PenaltyCorner3Accuracy,OffLongMidRangeReboundPct,BlockedArc3,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedLongMidRange,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626245-1627739-1627756-1628990-1629632,1610612741,"Cristiano Felicio, Kris Dunn, Denzel Valentine, Chandler Hutchison, Coby White","Felicio, Dunn, Valentine, Hutchison, White",1626245-1627739-1627756-1628990-1629632,CHI,108.0,2,2.0,5.0,4.0,2.0,9.0,3.0,4.0,3.0,4.0,6.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.25,0.25,120.0,12.2,11.75,12.2,11.75,1.0,0.75,1.0,0.3333333333333333,1.0,0.5148,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1627853-1628990-203897,1610612741,"Cristiano Felicio, Kris Dunn, Ryan Arcidiacono, Chandler Hutchison, Zach LaVine","Felicio, Dunn, Arcidiacono, Hutchison, LaVine",1626245-1627739-1627853-1628990-203897,CHI,50.0,1,1.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,57.599999999999994,17.0,33.0,17.0,18.0,,,,,,0.3982,7.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1628374-1628990-203897,1610612741,"Cristiano Felicio, Kris Dunn, Lauri Markkanen, Chandler Hutchison, Zach LaVine","Felicio, Dunn, Markkanen, Hutchison, LaVine",1626245-1627739-1628374-1628990-203897,CHI,222.0,1,4.0,6.0,6.0,4.0,12.0,1.0,2.0,1.0,3.0,11.0,10.0,,2.0,,,2.0,,6.0,1.0,,,1.0,1.0,2.0,5.0,9.0,,,0.3333333333333333,0.7857142857142857,0.7857142857142857,,,77.83783783783784,15.166666666666666,21.833333333333332,15.166666666666666,19.333333333333332,0.2857142857142857,0.5,0.5,,0.8571428571428571,0.5216142857142857,2.4,,1.0,,1.0,2.0,4.0,,,,1.0,0.3333333333333333,,0.14285714285714285,,,,1.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,6.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.75,0.5,0.5,0.5,0.5714285714285714,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.75,0.75,0.6666666666666666,1.0,0.5,0.75,0.5909,0.18181818181818182,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1628374-1629632-203897,1610612741,"Cristiano Felicio, Kris Dunn, Lauri Markkanen, Coby White, Zach LaVine","Felicio, Dunn, Markkanen, White, LaVine",1626245-1627739-1628374-1629632-203897,CHI,275.0,4,5.0,11.0,11.0,,22.0,3.0,4.0,4.0,5.0,14.0,13.0,,8.0,,,1.0,,3.0,2.0,,,2.0,4.0,1.0,3.0,12.0,,,0.8,0.6875,0.7777777777777778,,,115.2,13.090909090909092,11.909090909090908,12.909090909090908,11.909090909090908,0.5,0.75,0.75,,0.875,0.5776625,2.16,1.0,1.0,,,1.0,3.0,,,,,0.5,,0.125,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.375,,1.0,0.6666666666666666,1.0,,,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.6299,0.14285714285714285,26.96666666666667,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,0.2222222222222222,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1628374-203107-203897,1610612741,"Cristiano Felicio, Kris Dunn, Lauri Markkanen, Tomas Satoransky, Zach LaVine","Felicio, Dunn, Markkanen, Satoransky, LaVine",1626245-1627739-1628374-203107-203897,CHI,599.0,4,10.0,21.0,21.0,4.0,42.0,3.0,7.0,3.0,10.0,21.0,26.0,2.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,,1.0,1.0,4.0,1.0,4.0,15.0,0.3333333333333333,1.0,0.3,0.375,0.5,0.1,0.14285714285714285,100.96828046744575,14.80952380952381,13.714285714285714,14.19047619047619,13.476190476190476,0.4375,0.42857142857142855,0.5,0.3333333333333333,0.8125,0.5600875,5.01,,2.0,,4.0,8.0,12.0,2.0,2.0,2.0,0.8,0.75,,0.125,,,,-5.0,4.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,2.0,6.0,3.0,3.0,4.0,4.0,1.0,1.0,,3.0,2.0,4.0,2.0,2.0,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.75,0.375,1.0,0.42857142857142855,0.36363636363636365,0.5,0.5,0.6666666666666666,0.2,0.25,0.25,0.25,,0.6666666666666666,1.0,0.25,0.53525,0.2857142857142857,24.3,9.0,1.0,2.0,3.0,1.0,7.0,10.0,,4.0,0.75,0.6666666666666666,0.25,0.3333333333333333,1.0,0.2,0.2857142857142857,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,0.6666666666666666,1.0,1.0,0.0625,0.125,0.5,0.5,1.0,0.3333333333333333,1.0,0.522,0.19047619047619047,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1628990-1629632-203897,1610612741,"Cristiano Felicio, Kris Dunn, Chandler Hutchison, Coby White, Zach LaVine","Felicio, Dunn, Hutchison, White, LaVine",1626245-1627739-1628990-1629632-203897,CHI,244.0,2,4.0,8.0,8.0,,16.0,1.0,2.0,2.0,4.0,4.0,11.0,4.0,,1.0,2.0,2.0,1.0,4.0,,,1.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,0.5,0.2857142857142857,0.2857142857142857,0.25,0.5,94.42622950819673,14.875,15.625,14.25,14.75,0.2857142857142857,0.5,1.0,1.0,0.7142857142857143,0.5228928571428572,6.575,1.0,1.0,1.0,1.0,3.0,4.0,,,,0.5,0.6,,0.14285714285714285,1.0,1.0,1.0,-7.0,1.0,,,,2.0,,3.0,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,0.42857142857142855,,,0.2,,,0.5,,0.2857142857142857,,,,,,,,,25.066666666666666,,1.0,2.0,,,1.0,,,,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1628990-201152-203897,1610612741,"Cristiano Felicio, Kris Dunn, Chandler Hutchison, Thaddeus Young, Zach LaVine","Felicio, Dunn, Hutchison, Young, LaVine",1626245-1627739-1628990-201152-203897,CHI,99.0,1,2.0,3.0,3.0,,6.0,,,,2.0,,5.0,,,1.0,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,0.5,,87.27272727272728,20.666666666666668,12.333333333333334,20.666666666666668,12.333333333333334,,,,,,0.3845,9.0,,2.0,,,,,,,,,,,1.0,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1629632-201152-203897,1610612741,"Cristiano Felicio, Kris Dunn, Coby White, Thaddeus Young, Zach LaVine","Felicio, Dunn, White, Young, LaVine",1626245-1627739-1629632-201152-203897,CHI,1242.0,6,21.0,39.0,39.0,6.0,78.0,9.0,15.0,10.0,21.0,45.0,46.0,12.0,8.0,4.0,6.0,10.0,6.0,24.0,5.0,1.0,1.0,2.0,4.0,7.0,10.0,42.0,0.6,0.6,0.47619047619047616,0.5588235294117647,0.5945945945945946,0.19047619047619047,0.2,90.43478260869566,15.41025641025641,16.435897435897434,15.0,15.743589743589743,0.4411764705882353,0.6,0.75,0.6666666666666666,0.8235294117647058,0.5448544117647058,4.433333333333333,1.0,4.0,,7.0,13.0,15.0,2.0,1.0,2.0,0.6363636363636364,0.5555555555555556,0.75,0.11764705882352941,0.25,0.3333333333333333,,-1.0,2.0,,,5.0,12.0,6.0,13.0,,,3.0,12.0,6.0,,12.0,5.0,4.0,4.0,1.0,3.0,2.0,,4.0,1.0,1.0,0.6666666666666666,0.46153846153846156,0.46153846153846156,,0.75,0.75,0.38235294117647056,0.75,0.09090909090909091,0.1111111111111111,0.16666666666666666,,0.5,,0.35294117647058826,0.4166666666666667,0.4166666666666667,0.8,,,0.4166666666666667,0.56025,0.06666666666666667,26.138461538461538,7.0,1.0,3.0,2.0,1.0,8.0,7.0,,3.0,0.5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.08108108108108109,0.125,7.0,3.0,2.0,1.0,1.0,,2.0,,4.0,2.0,11.0,,1.0,,,2.0,11.0,7.0,0.7857142857142857,0.6666666666666666,1.0,0.058823529411764705,0.029411764705882353,1.0,1.0,,,0.5,0.6086416666666666,0.24444444444444444,0.1794871794871795,,,0.25,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-1629632-203107-203897,1610612741,"Cristiano Felicio, Kris Dunn, Coby White, Tomas Satoransky, Zach LaVine","Felicio, Dunn, White, Satoransky, LaVine",1626245-1627739-1629632-203107-203897,CHI,76.0,1,1.0,3.0,2.0,2.0,5.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,2.0,,,,,0.5,,,94.73684210526316,15.666666666666666,14.5,15.666666666666666,14.5,,,,,1.0,0.59145,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,23.6,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
1626245-1627739-201152-203107-203897,1610612741,"Cristiano Felicio, Kris Dunn, Thaddeus Young, Tomas Satoransky, Zach LaVine","Felicio, Dunn, Young, Satoransky, LaVine",1626245-1627739-201152-203107-203897,CHI,1283.0,4,21.0,46.0,46.0,3.0,92.0,11.0,18.0,11.0,22.0,50.0,40.0,12.0,10.0,2.0,6.0,9.0,6.0,21.0,8.0,3.0,,2.0,5.0,2.0,8.0,50.0,0.5454545454545454,0.5454545454545454,0.5,0.5405405405405406,0.5813953488372093,0.09090909090909091,0.1111111111111111,103.25798908807482,13.0,14.891304347826088,12.804347826086957,13.869565217391305,0.4864864864864865,0.6111111111111112,0.6875,0.5454545454545454,0.8918918918918919,0.559627027027027,3.3045454545454547,,3.0,,8.0,18.0,20.0,2.0,2.0,2.0,0.5714285714285714,0.625,1.0,0.08108108108108109,,,,10.0,2.0,,1.0,3.0,9.0,6.0,15.0,,2.0,,9.0,9.0,,9.0,3.0,3.0,,1.0,3.0,2.0,,5.0,,,0.5,0.4,0.4,,,,0.40540540540540543,1.0,0.1,0.10526315789473684,,0.5,0.5,,0.24324324324324326,0.3333333333333333,0.3333333333333333,,0.5,,0.3333333333333333,0.4691,,25.21333333333333,10.0,1.0,7.0,3.0,2.0,8.0,12.0,,5.0,0.6,0.7,0.1111111111111111,0.16666666666666666,0.75,0.11904761904761904,0.18518518518518517,11.0,5.0,1.0,3.0,6.0,,,,6.0,3.0,16.0,3.0,1.0,1.0,1.0,1.0,16.0,11.0,0.8,0.5,0.5,0.02702702702702703,0.16216216216216217,0.5,0.5,1.0,,0.625,0.560825,0.32,0.2391304347826087,,,,5.0,,,1.0,2.0,,5.0,1.0,2.0,,,,0.5,0.8333333333333334,0.8125,,,,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2020,2019-20,False
