EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGA,FtPoints,PenaltyFG2A,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,ShortMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyDefPoss,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,DefensiveGoaltends,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Travels,Loose Ball Fouls,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,BlockedShortMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedArc3,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101107-1626179-1626195-1628370-1628407,1610612766,"Marvin Williams, Terry Rozier, Willy Hernangomez, Malik Monk, Dwayne Bacon","Williams, Rozier, Hernangomez, Monk, Bacon",101107-1626179-1626195-1628370-1628407,CHA,119.0,1,2.0,-4.0,3.0,4.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,1.0,0.25,1.0,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,84.70588235294117,25.666666666666668,10.5,23.666666666666668,10.5,0.75,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,1.0,0.5414375,0.5982,1.0,1.8,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1626195-1628370-1628970,1610612766,"Marvin Williams, Terry Rozier, Willy Hernangomez, Malik Monk, Miles Bridges","Williams, Rozier, Hernangomez, Monk, Bridges",101107-1626179-1626195-1628370-1628970,CHA,54.0,1,1.0,1.0,2.0,1.0,,3.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,0.5,,,,,,,,,80.0,18.5,17.0,18.5,17.0,,,,,,,,0.3406,,,10.2,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.3406,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1626195-1628370-1628984,1610612766,"Marvin Williams, Terry Rozier, Willy Hernangomez, Malik Monk, Devonte' Graham","Williams, Rozier, Hernangomez, Monk, Graham",101107-1626179-1626195-1628370-1628984,CHA,199.0,3,3.0,4.0,7.0,8.0,1.0,15.0,2.0,2.0,,,2.0,3.0,4.0,3.0,11.0,7.0,,,2.0,4.0,,1.0,,1.0,1.0,5.0,,,,,,,,,,5.0,1.0,0.75,,0.42857142857142855,,0.55,1.0,0.42857142857142855,1.0,,1.0,,,,108.54271356783919,10.0,16.125,10.0,16.125,0.2857142857142857,1.0,1.0,0.2857142857142857,,,0.7142857142857143,0.42506666666666665,,0.18181818181818182,4.475,34.1,7.0,2.0,5.0,4.0,,7.0,,9.0,7.0,0.2857142857142857,0.42506666666666665,0.25,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,11.0,2.0,0.3333333333333333,0.3333333333333333,0.75,0.42857142857142855,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1626195-1628370-1628998,1610612766,"Marvin Williams, Terry Rozier, Willy Hernangomez, Malik Monk, Cody Martin","Williams, Rozier, Hernangomez, Monk, Martin",101107-1626179-1626195-1628370-1628998,CHA,814.0,4,14.0,-12.0,26.0,29.0,2.0,55.0,8.0,13.0,2.0,2.0,4.0,10.0,19.0,5.0,26.0,38.0,2.0,2.0,4.0,8.0,4.0,4.0,,2.0,2.0,10.0,1.0,2.0,2.0,1.0,3.0,,4.0,6.0,,3.0,1.0,0.5263157894736842,1.0,0.4791666666666667,1.0,0.5,1.0,0.20833333333333334,0.25,,0.16666666666666666,0.5,,0.08333333333333333,97.2972972972973,16.5,13.275862068965518,16.46153846153846,12.482758620689655,0.5416666666666666,0.6153846153846154,0.6666666666666666,0.16666666666666666,1.0,1.0,0.75,0.5063282608695652,0.5202,0.15384615384615385,4.552631578947368,27.0,12.0,6.0,3.0,9.0,,4.0,,22.0,12.0,0.25,0.46556250000000005,0.07692307692307693,,0.46153846153846156,3.0,5.0,2.0,1.0,,3.0,,4.0,3.0,,11.0,12.0,,6.0,7.0,4.0,15.0,4.0,4.0,,8.0,,2.0,,11.0,,0.6,0.75,0.4444444444444444,0.4583333333333333,0.4583333333333333,,1.0,0.6666666666666666,0.8,,,0.75,0.5,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.4166666666666667,0.6,,0.25,0.09523809523809523,0.4230769230769231,10.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.05263157894736842,0.07692307692307693,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1626195-1628407-201587,1610612766,"Marvin Williams, Terry Rozier, Willy Hernangomez, Dwayne Bacon, Nicolas Batum","Williams, Rozier, Hernangomez, Bacon, Batum",101107-1626179-1626195-1628407-201587,CHA,107.0,1,2.0,-3.0,3.0,4.0,1.0,7.0,1.0,3.0,1.0,1.0,,2.0,4.0,,4.0,7.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.5,1.0,,0.5,,0.5,0.5,,,94.2056074766355,15.0,15.5,15.0,15.5,0.75,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.75,0.543175,0.4905,0.5,4.0,,3.0,1.0,,4.0,,,,2.0,3.0,0.25,0.543175,,,1.0,1.0,3.0,1.0,,,,,2.0,,,4.0,2.0,,1.0,1.0,,2.0,,,,,,,,4.0,,0.5,1.0,0.5,0.5,0.5,,,,,,,,,1.0,1.0,,0.75,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1626195-1628970-201587,1610612766,"Marvin Williams, Terry Rozier, Willy Hernangomez, Miles Bridges, Nicolas Batum","Williams, Rozier, Hernangomez, Bridges, Batum",101107-1626179-1626195-1628970-201587,CHA,122.0,1,2.0,1.0,4.0,4.0,1.0,8.0,,1.0,,,1.0,,1.0,2.0,5.0,4.0,,,3.0,,,1.0,,1.0,1.0,3.0,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,,,0.5,1.5,0.625,1.5,0.6666666666666666,1.0,,0.5,1.0,,,94.42622950819673,14.25,16.25,14.0,16.25,0.3333333333333333,,,0.3333333333333333,,,1.0,0.49973333333333336,0.5415,0.6,3.2,25.75,,,2.0,,,2.0,,2.0,,,,0.25,,,,,,1.0,,,,,,,,,,,1.0,,3.0,,2.0,,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,0.5,,,1.0,,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,0.5,,0.5,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1628370-1628407-1628970,1610612766,"Marvin Williams, Terry Rozier, Malik Monk, Dwayne Bacon, Miles Bridges","Williams, Rozier, Monk, Bacon, Bridges",101107-1626179-1628370-1628407-1628970,CHA,80.0,1,1.0,4.0,4.0,3.0,,7.0,,,,,,1.0,3.0,,4.0,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,,126.0,9.25,14.333333333333334,9.25,14.333333333333334,,,,,,,,0.4074333333333333,,,8.5,,,3.0,2.0,,,2.0,,4.0,,1.0,,0.25,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1628370-1628407-1628984,1610612766,"Marvin Williams, Terry Rozier, Malik Monk, Dwayne Bacon, Devonte' Graham","Williams, Rozier, Monk, Bacon, Graham",101107-1626179-1628370-1628407-1628984,CHA,28.0,1,,3.0,1.0,,1.0,1.0,,,,,2.0,,,2.0,3.0,,,,3.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,0.75,1.5,0.75,1.5,1.0,,1.0,1.0,,1.0,,51.42857142857143,26.0,,26.0,,,,,1.0,,,1.0,0.39045,,1.0,,25.95,1.0,,,,,,,,1.0,,0.39045,,,1.0,,,,,,2.0,,,2.0,,3.0,,,,1.0,,3.0,,,,,,,,3.0,,,,,0.75,0.75,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1628370-1628407-1629023,1610612766,"Marvin Williams, Terry Rozier, Malik Monk, Dwayne Bacon, P.J. Washington","Williams, Rozier, Monk, Bacon, Washington",101107-1626179-1628370-1628407-1629023,CHA,765.0,6,13.0,-8.0,24.0,25.0,5.0,49.0,5.0,10.0,2.0,2.0,6.0,7.0,19.0,6.0,20.0,28.0,2.0,2.0,8.0,8.0,4.0,6.0,1.0,5.0,6.0,16.0,1.0,1.0,1.0,,2.0,,1.0,3.0,,6.0,1.0,0.3684210526315789,1.0,0.28,0.6666666666666666,0.35714285714285715,0.8,0.24,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.06666666666666667,92.23529411764706,15.625,15.6,15.125,14.56,0.4,0.5,0.5555555555555556,0.24,0.6666666666666666,1.0,0.64,0.481732,0.5616833333333333,0.4,7.205263157894737,25.7,,5.0,6.0,,1.0,6.0,,12.0,,0.2,,0.10714285714285714,,,,,,,,,4.0,,,,,6.0,,3.0,3.0,2.0,6.0,2.0,7.0,1.0,10.0,,3.0,,,,0.42857142857142855,0.6,,,,1.0,0.5833333333333334,0.6666666666666666,0.6,0.6,0.75,0.6666666666666666,0.4,,,,,,,,0.13636363636363635,,,,,,,,,3.0,,,,2.0,,1.0,1.0,,2.0,2.0,2.0,1.0,,,,,,0.15789473684210525,0.1,1.0,0.6,0.3333333333333333,,0.5,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,2.0,4.0,1.0,1.0,0.4,0.5,0.16,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
101107-1626179-1628370-1628407-202687,1610612766,"Marvin Williams, Terry Rozier, Malik Monk, Dwayne Bacon, Bismack Biyombo","Williams, Rozier, Monk, Bacon, Biyombo",101107-1626179-1628370-1628407-202687,CHA,314.0,3,5.0,-4.0,11.0,12.0,1.0,23.0,1.0,1.0,,,4.0,1.0,3.0,5.0,8.0,12.0,,,1.0,,,4.0,1.0,,1.0,4.0,,1.0,1.0,1.0,2.0,,1.0,3.0,,4.0,1.0,0.3333333333333333,,0.3125,,0.36363636363636365,0.5,0.625,,0.25,0.16666666666666666,,0.3333333333333333,,105.47770700636943,14.909090909090908,12.5,14.363636363636363,12.0,0.125,1.0,1.0,0.5,,,0.75,0.51028125,,0.125,8.666666666666666,25.380000000000003,2.0,1.0,3.0,,,6.0,,7.0,2.0,0.125,0.526875,0.2727272727272727,,0.18181818181818182,,,,1.0,,2.0,1.0,,2.0,,3.0,2.0,,1.0,2.0,1.0,5.0,2.0,1.0,,3.0,,3.0,,3.0,,1.0,1.0,,0.75,0.75,,1.0,1.0,1.0,,,1.0,1.0,,,0.125,,,,1.0,0.5,0.375,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,0.2,0.5,0.2,,,0.5,1.0,,1.0,,,0.25,0.25,1.0,0.5,0.25,,,,,,,,,,,1.0,,,,,0.125,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2020,2019-20,False
