EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Steals,BadPassSteals,FG3APct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGA,FG2A,SecondChanceFG3A,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceArc3Frequency,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,FG2M,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Fg2Pct,PenaltyFg2Pct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,team_id,year,season,team_vs
101108-1626164-1628969-1630688-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Ish Wainright, Jae Crowder","Paul, Booker, Bridges, Wainright, Crowder",101108-1626164-1628969-1630688-203109,PHX,53.0,1,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,81.50943396226415,6.0,6.0,1.0,1.0,1.0,25.8,1.0,1.0,2.0,2.0,,,,,1.0,,3.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,1.0,1.0,1.0,1.5,1.5,1.5,1.5,,,,,,,23.5,23.5,,,,,,,0.45945,0.45945,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1628969-201580-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, JaVale McGee, Jae Crowder","Paul, Booker, Bridges, McGee, Crowder",101108-1626164-1628969-201580-203109,PHX,254.0,1,7.0,,15.0,1.0,,5.0,3.0,1.0,1.0,1.0,0.7142857142857143,85.03937007874016,14.714285714285714,13.714285714285714,0.14285714285714285,,0.7142857142857143,24.119999999999997,4.0,-2.0,8.0,6.0,1.0,4.0,1.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,3.0,2.0,,2.0,4.0,5.0,3.0,1.0,1.0,,,,,6.0,6.0,6.0,,1.0,0.2,0.3333333333333333,0.2,0.21428571428571427,0.3,0.3333333333333333,0.42857142857142855,,1.0,0.6666666666666666,,1.0,,18.875,15.625,0.5714285714285714,0.25,0.3333333333333333,1.0,0.6,0.3333333333333333,0.5375928571428571,0.52466,0.125,0.3333333333333333,1.0,0.75,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,0.5,0.25,0.3333333333333333,1.0,0.3333333333333333,,,0.14285714285714285,0.14285714285714285,,10.05,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.2,1.0,0.25,,,,,,1.0,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1628969-202687-203109,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Bismack Biyombo, Jae Crowder","Paul, Booker, Bridges, Biyombo, Crowder",101108-1626164-1628969-202687-203109,PHX,743.0,4,22.0,13.0,43.0,7.0,3.0,9.0,3.0,7.0,1.0,,0.47368421052631576,83.3378196500673,13.954545454545455,13.454545454545455,0.3684210526315789,0.6,0.6842105263157895,25.555555555555557,12.0,1.0,21.0,6.0,1.0,2.0,,,4.0,7.0,27.0,26.0,2.0,3.0,11.0,6.0,2.0,4.0,1.0,10.0,4.0,3.0,8.0,10.0,6.0,8.0,3.0,1.0,,,,,27.0,11.0,6.0,1.0,0.5,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5263157894736842,0.8,0.6136363636363636,0.9166666666666666,0.75,0.8,0.7777777777777778,1.0,1.0,,20.761904761904763,20.333333333333332,0.10526315789473684,0.5,0.5,1.0,,,0.4952657894736842,0.55614,0.14285714285714285,0.25,0.4074074074074074,0.2857142857142857,2.0,2.0,4.0,,10.0,,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.5,0.16666666666666666,0.25,0.2,,,1.0,,0.10526315789473684,0.21052631578947367,,10.379999999999999,3.0,4.0,1.0,1.0,,3.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,,,,,0.4,0.5,0.5,0.21052631578947367,0.75,1.0,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2,1.0,0.42857142857142855,,1.0,1.0,4.0,2.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.25,0.25,1.0,,0.3295,,,2.0,,,,,6.0,,1.0,,,,1.0,1.0,,,,,,0.1,0.25,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629013-1629028-203109,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Deandre Ayton, Jae Crowder","Paul, Booker, Shamet, Ayton, Crowder",101108-1626164-1629013-1629028-203109,PHX,38.0,1,1.0,1.0,2.0,,,,,,,,,75.78947368421053,19.0,19.0,,,1.0,,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,0.5,,1.0,,1.0,,,,19.0,19.0,,,,,,,0.4959,,0.5,0.5,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629013-1629661-201580,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Cameron Johnson, JaVale McGee","Paul, Booker, Shamet, Johnson, McGee",101108-1626164-1629013-1629661-201580,PHX,75.0,1,2.0,,4.0,,,,,,,,,76.8,18.0,16.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,19.5,19.5,,,,,,,0.4316,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,17.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629013-1629661-202687,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Cameron Johnson, Bismack Biyombo","Paul, Booker, Shamet, Johnson, Biyombo",101108-1626164-1629013-1629661-202687,PHX,141.0,1,5.0,,10.0,,,1.0,,,,,0.16666666666666666,102.12765957446808,12.6,12.6,,,0.6666666666666666,24.1,2.0,1.0,5.0,,1.0,1.0,,,1.0,,5.0,4.0,,,,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,,,,,,,,3.0,,,,1.0,1.0,,1.0,0.4166666666666667,,0.4166666666666667,,1.0,,1.0,,,,15.6,15.6,0.16666666666666666,1.0,1.0,1.0,,,0.513875,,,,,,1.0,2.0,,,5.0,,,1.0,1.0,1.0,,,,,,,2.0,,0.25,,0.25,,,1.0,0.25,0.3333333333333333,,,3.9799999999999995,1.0,3.0,,,,,1.0,,,2.0,,,,,,,2.0,0.2,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,0.5635,1.0,,,1.0,,,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629013-1629661-203109,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Cameron Johnson, Jae Crowder","Paul, Booker, Shamet, Johnson, Crowder",101108-1626164-1629013-1629661-203109,PHX,54.0,1,2.0,,3.0,,,,,,2.0,1.0,,80.0,20.0,20.0,,,,,1.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,2.0,2.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,2.0,2.0,1.0,,,,,,,,0.5,0.5,,,,,,,14.0,14.0,,,,,,,0.3859,0.3859,0.5,0.5,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,4.9,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629013-201580-203109,1610612756,"Chris Paul, Devin Booker, Landry Shamet, JaVale McGee, Jae Crowder","Paul, Booker, Shamet, McGee, Crowder",101108-1626164-1629013-201580-203109,PHX,232.0,1,7.0,,15.0,2.0,,3.0,,2.0,,,0.375,93.10344827586206,11.285714285714286,11.285714285714286,0.25,,0.625,25.96666666666667,4.0,1.0,8.0,,,1.0,,,1.0,,13.0,12.0,,,,3.0,1.0,3.0,,7.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,13.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.8125,,0.8125,,1.0,1.0,1.0,1.0,1.0,1.0,19.125,19.125,0.125,,,,,,0.4917125,,,,,,,2.0,1.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,,0.25,0.125,,7.76,2.0,2.0,,,2.0,1.0,5.0,,,6.0,1.0,1.0,,,,,,1.0,,,0.25,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,0.5,,1.0,,4.0,2.0,1.0,1.0,0.4,0.4,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629028-1629661-203109,1610612756,"Chris Paul, Devin Booker, Deandre Ayton, Cameron Johnson, Jae Crowder","Paul, Booker, Ayton, Johnson, Crowder",101108-1626164-1629028-1629661-203109,PHX,202.0,2,7.0,2.0,13.0,1.0,,2.0,,1.0,1.0,1.0,0.4,92.67326732673267,15.714285714285714,15.285714285714286,0.2,,0.6,25.3,3.0,-3.0,6.0,2.0,,1.0,,,1.0,3.0,8.0,11.0,,3.0,3.0,3.0,1.0,1.0,,3.0,,2.0,2.0,3.0,3.0,4.0,,2.0,,,,,8.0,3.0,2.0,2.0,1.0,0.5,,0.5,0.5,,0.5714285714285714,0.75,0.6666666666666666,,0.5,1.0,,,15.333333333333334,13.5,0.2,,,,,,0.48765000000000003,,,,0.375,0.3333333333333333,1.0,,2.0,,3.0,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,0.5,,0.3333333333333333,,,,0.3333333333333333,,0.4,,11.433333333333332,,1.0,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,0.3333333333333333,,1.0,0.2,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,0.5,0.5,,,0.6165,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629028-1630688-203109,1610612756,"Chris Paul, Devin Booker, Deandre Ayton, Ish Wainright, Jae Crowder","Paul, Booker, Ayton, Wainright, Crowder",101108-1626164-1629028-1630688-203109,PHX,67.0,1,3.0,3.0,7.0,1.0,,2.0,,1.0,,,0.6666666666666666,150.44776119402985,9.333333333333334,9.333333333333334,0.3333333333333333,,0.6666666666666666,25.7,1.0,5.0,4.0,,1.0,1.0,,,1.0,,5.0,,,,,3.0,1.0,1.0,1.0,3.0,,,,,3.0,,,,,,,,2.0,,,,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,,,,,,,,9.75,9.25,0.3333333333333333,1.0,1.0,1.0,,,0.46436666666666665,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,,,10.6,,,,,1.0,,1.0,,,2.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4437,,,,,1.0,,3.0,,,,,,1.0,,,,1.0,,1.5,1.5,,,,,,,,,,0.6,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1629661-201580-202687,1610612756,"Chris Paul, Devin Booker, Cameron Johnson, JaVale McGee, Bismack Biyombo","Paul, Booker, Johnson, McGee, Biyombo",101108-1626164-1629661-201580-202687,PHX,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1628969-1629028-1629661,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Payne, Bridges, Ayton, Johnson",101108-1626166-1628969-1629028-1629661,PHX,46.0,1,1.0,,3.0,,,,,,,,,93.91304347826086,16.0,16.0,,,,,1.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,15.0,15.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1628969-1629028-203109,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Deandre Ayton, Jae Crowder","Paul, Payne, Bridges, Ayton, Crowder",101108-1626166-1628969-1629028-203109,PHX,1099.0,6,35.0,20.0,68.0,9.0,8.0,11.0,10.0,9.0,1.0,,0.36666666666666664,89.09918107370336,14.371428571428572,13.8,0.3,0.32,0.7333333333333333,26.11818181818182,18.0,-18.0,33.0,27.0,,2.0,,2.0,1.0,10.0,27.0,45.0,1.0,9.0,22.0,3.0,1.0,4.0,,9.0,5.0,7.0,12.0,24.0,9.0,16.0,2.0,5.0,,,1.0,,19.0,22.0,27.0,5.0,1.0,0.09090909090909091,0.1,0.09090909090909091,0.2833333333333333,0.26,0.36486486486486486,0.3548387096774194,1.0,0.7142857142857143,0.8571428571428571,1.0,0.7142857142857143,,18.060606060606062,16.666666666666668,0.06666666666666667,,,,0.08,,0.5278716666666666,0.5224519999999999,0.0625,0.09523809523809523,0.8148148148148148,0.8181818181818182,8.0,6.0,2.0,3.0,19.0,3.0,5.0,7.0,12.0,3.0,6.0,3.0,2.0,8.0,1.0,1.0,8.0,0.75,0.5833333333333334,0.5,0.5454545454545454,0.5,0.5,1.0,0.15,0.2,0.06666666666666667,0.3333333333333333,4.757894736842106,5.0,11.0,4.0,9.0,,1.0,7.0,5.0,15.0,8.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,0.3684210526315789,0.3333333333333333,1.0,0.36666666666666664,0.45454545454545453,0.5555555555555556,,,0.1111111111111111,0.1111111111111111,1.0,0.36,0.4444444444444444,0.1111111111111111,5.0,2.0,6.0,6.0,3.0,2.0,1.0,0.42857142857142855,0.6,0.4,1.0,1.0,0.5,0.5555555555555556,0.5823,2.0,1.0,1.0,2.0,1.0,1.0,8.0,,4.0,2.0,,,,,,3.0,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.4,0.10526315789473684,0.18181818181818182,0.5,,,0.4,0.3333333333333333,1.0,0.125,0.2962962962962963,,,,,,,,,,,,2.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,1.0,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1628969-1629661-201580,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Cameron Johnson, JaVale McGee","Paul, Payne, Bridges, Johnson, McGee",101108-1626166-1628969-1629661-201580,PHX,257.0,2,9.0,,17.0,1.0,,1.0,,1.0,,,0.14285714285714285,95.25291828793775,16.555555555555557,15.88888888888889,0.14285714285714285,,0.42857142857142855,26.6,4.0,-2.0,8.0,,,,,,1.0,1.0,8.0,10.0,,,,3.0,1.0,1.0,,3.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,,,,,,6.0,,,,1.0,1.0,,1.0,0.5,,0.5714285714285714,,1.0,0.5,0.6666666666666666,,0.5,,13.5,13.125,,,,,,,0.48850000000000005,,0.14285714285714285,0.16666666666666666,,,1.0,3.0,1.0,,6.0,,,2.0,2.0,1.0,1.0,1.0,2.0,3.0,,,1.0,0.3333333333333333,0.5,,0.5,0.5,,,0.25,0.42857142857142855,0.14285714285714285,,8.033333333333333,1.0,2.0,,,1.0,1.0,2.0,,,4.0,1.0,1.0,,,,,1.0,0.3333333333333333,,1.0,0.2857142857142857,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,1.0,2.0,,2.0,,,,,,,,,,,1.0,0.6077,1.0,,,1.0,,,2.0,,2.0,,,1.0,,,1.0,,,0.5,0.5,0.5,,,,,,0.5,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1628969-1629661-202687,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Cameron Johnson, Bismack Biyombo","Paul, Payne, Bridges, Johnson, Biyombo",101108-1626166-1628969-1629661-202687,PHX,73.0,1,3.0,,6.0,1.0,,1.0,,1.0,1.0,1.0,1.0,118.35616438356165,10.333333333333334,6.333333333333333,1.0,,1.0,27.9,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,0.25,,1.0,,1.0,1.0,,1.0,14.0,14.0,,,,,,,0.5277,,0.5,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1628969-201580-203109,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, JaVale McGee, Jae Crowder","Paul, Payne, Bridges, McGee, Crowder",101108-1626166-1628969-201580-203109,PHX,93.0,1,2.0,,5.0,,,1.0,,,,,0.3333333333333333,77.41935483870968,18.5,16.0,,,1.0,22.7,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,18.666666666666668,18.333333333333332,0.3333333333333333,,,,,,0.4532,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,,,,,,,3.3,,2.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,0.4042,,,,,,,,,,1.0,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1628969-202687-203109,1610612756,"Chris Paul, Cameron Payne, Mikal Bridges, Bismack Biyombo, Jae Crowder","Paul, Payne, Bridges, Biyombo, Crowder",101108-1626166-1628969-202687-203109,PHX,20.0,1,,,1.0,,,,,,,,,72.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1629013-1629661-201580,1610612756,"Chris Paul, Cameron Payne, Landry Shamet, Cameron Johnson, JaVale McGee","Paul, Payne, Shamet, Johnson, McGee",101108-1626166-1629013-1629661-201580,PHX,185.0,1,6.0,,12.0,2.0,,2.0,,2.0,1.0,1.0,0.2857142857142857,93.4054054054054,18.833333333333332,18.833333333333332,0.2857142857142857,,0.5714285714285714,25.05,3.0,2.0,6.0,,,,,,,,2.0,,,,,,,,,,1.0,3.0,4.0,5.0,,,,,,,,,2.0,,,,,,,,0.14285714285714285,,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,,12.0,12.0,,,,,,,0.5379071428571429,,,,,,,3.0,,,5.0,,,1.0,1.0,,,,,,,,3.0,,0.25,,0.16666666666666666,0.3333333333333333,,1.0,,0.42857142857142855,,,4.3,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,0.2,,1.0,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626166-1629013-201580-203109,1610612756,"Chris Paul, Cameron Payne, Landry Shamet, JaVale McGee, Jae Crowder","Paul, Payne, Shamet, McGee, Crowder",101108-1626166-1629013-201580-203109,PHX,113.0,1,4.0,2.0,7.0,2.0,,2.0,,2.0,,,0.5,89.20353982300885,16.0,15.0,0.5,,0.5,25.25,2.0,4.0,3.0,,,,,,2.0,,8.0,4.0,,,,6.0,2.0,2.0,,6.0,1.0,,1.0,2.0,2.0,,,,,,,,5.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.5,,1.0,,16.333333333333332,15.666666666666666,,,,,,,0.486725,,,,,,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,4.0,,1.0,,1.0,1.0,,,,0.5,,1.0,7.75,,,,,1.0,2.0,1.0,,,2.0,2.0,2.0,,,,,1.0,0.5,,,,,,0.5,0.5,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,0.57555,,1.0,,,1.0,,3.0,,,,,,,1.0,,1.0,1.0,,1.5,1.5,,,,,,,1.0,1.0,,0.375,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
