EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceFtPoints,RecoveredBlocks,BlocksRecoveredPct,HeaveAttempts,Blocked3s,BlockedArc3,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,Charge Fouls,Clear Path Fouls,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3SecondViolations,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101108-1626163-1626164-1628969-1629661,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Mikal Bridges, Cameron Johnson","Paul, Kaminsky, Booker, Bridges, Johnson",101108-1626163-1626164-1628969-1629661,PHX,430.0,4,7.0,-6.0,16.0,15.0,12.0,11.0,2.0,31.0,3.0,3.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,5.0,3.0,7.0,1.0,8.0,4.0,13.0,19.0,1.0,3.0,5.0,1.0,5.0,4.0,13.0,2.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,13.0,13.0,12.0,0.3333333333333333,0.3333333333333333,1.0,0.125,0.2,0.125,0.42857142857142855,0.6,0.3,0.45,0.375,0.5454545454545454,0.5333333333333333,0.14285714285714285,0.25,1.0,0.6666666666666666,1.0,0.2857142857142857,0.8,0.18181818181818182,0.2857142857142857,1.0,1.0,1.0,103.81395348837209,16.75,10.8,15.6875,10.2,0.2,1.0,1.0,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.125,0.125,1.0,1.0,0.3,1.0,0.5,0.2,0.7333333333333333,0.125,0.5112233333333334,0.53349,0.125,0.25,1.0,4.314285714285714,25.4875,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1626164-1628969-203109,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Mikal Bridges, Jae Crowder","Paul, Kaminsky, Booker, Bridges, Crowder",101108-1626163-1626164-1628969-203109,PHX,4061.0,7,68.0,-37.0,137.0,142.0,14.0,15.0,21.0,279.0,26.0,40.0,2.0,3.0,34.0,10.0,33.0,4.0,1.0,5.0,47.0,91.0,12.0,39.0,16.0,146.0,183.0,5.0,4.0,6.0,1.0,7.0,6.0,17.0,50.0,44.0,27.0,33.0,10.0,6.0,25.0,9.0,34.0,7.0,15.0,77.0,7.0,25.0,20.0,46.0,23.0,69.0,6.0,2.0,13.0,9.0,21.0,2.0,2.0,5.0,20.0,22.0,19.0,2.0,1.0,9.0,1.0,,1.0,123.0,17.0,14.0,0.5319148936170213,0.5813953488372093,0.75,0.3076923076923077,0.14285714285714285,0.3076923076923077,0.5164835164835165,0.6666666666666666,0.5,0.4230769230769231,0.5253623188405797,0.5,0.3,0.06593406593406594,0.08823529411764706,0.6190476190476191,0.8,0.9615384615384616,0.25925925925925924,0.8823529411764706,0.32857142857142857,0.30434782608695654,,0.9473684210526315,1.0,98.93129770992365,14.846715328467154,14.274647887323944,14.18978102189781,13.97887323943662,0.3076923076923077,0.65,0.7027027027027027,0.5769230769230769,0.26153846153846155,0.25384615384615383,0.30303030303030304,0.30303030303030304,0.7,0.19047619047619047,0.23076923076923078,0.6666666666666666,0.38461538461538464,0.2,0.6076923076923076,0.30303030303030304,0.5270546153846154,0.5662076923076923,0.06569343065693431,0.09183673469387756,0.11643835616438356,7.150549450549451,26.343589743589746,0.10218978102189781,5.0,9.0,15.0,6.0,17.0,2.0,6.0,1.0,2.0,1.0,10.0,16.0,1.0,23.0,9.0,8.0,2.0,6.0,4.0,16.0,1.0,4.0,4.0,2.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2,0.625,0.5476190476190477,0.5476190476190477,0.075,1.0,0.37209302325581395,0.35714285714285715,0.3684210526315789,0.4,0.8888888888888888,0.9230769230769231,0.0625,0.4411764705882353,0.4838709677419355,0.4,0.13076923076923078,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.5555555555555556,0.4,0.047619047619047616,0.25,1.0,0.15384615384615385,0.5341533333333334,0.15753424657534246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1626164-1629013-203109,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Landry Shamet, Jae Crowder","Paul, Kaminsky, Booker, Shamet, Crowder",101108-1626163-1626164-1629013-203109,PHX,139.0,1,2.0,-4.0,4.0,4.0,,,1.0,8.0,1.0,1.0,,,2.0,,1.0,,,,2.0,4.0,,1.0,,4.0,8.0,,,,,,,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,4.0,,,0.5,0.5,,,,,0.5,,0.4,,0.4,,0.2,0.25,0.5,,,1.0,,1.0,0.3333333333333333,,,1.0,,82.87769784172662,21.25,13.5,20.5,13.5,0.2,1.0,1.0,1.0,0.4,0.2,,,,,,,,,0.4,,0.47107,,,,,8.675,28.3,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,0.3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1626166-1627846-1629661,1610612756,"Chris Paul, Frank Kaminsky, Cameron Payne, Abdel Nader, Cameron Johnson","Paul, Kaminsky, Payne, Nader, Johnson",101108-1626163-1626166-1627846-1629661,PHX,64.0,1,1.0,-4.0,2.0,2.0,2.0,,1.0,4.0,,,,,,,1.0,,,1.0,,1.0,,2.0,,,4.0,1.0,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,0.5,,0.6666666666666666,,,,,90.0,21.5,10.5,18.5,10.5,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.6666666666666666,,0.48196666666666665,0.48196666666666665,,,,18.7,24.5,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,,,0.3333333333333333,0.5037,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1627846-1629013-1629661,1610612756,"Chris Paul, Frank Kaminsky, Abdel Nader, Landry Shamet, Cameron Johnson","Paul, Kaminsky, Nader, Shamet, Johnson",101108-1626163-1627846-1629013-1629661,PHX,530.0,4,9.0,1.0,21.0,20.0,,,3.0,41.0,1.0,3.0,,,6.0,1.0,1.0,1.0,,,5.0,12.0,1.0,2.0,2.0,15.0,14.0,1.0,,,,,,,2.0,8.0,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,5.0,4.0,9.0,3.0,12.0,4.0,,6.0,4.0,8.0,,,1.0,3.0,4.0,2.0,,,1.0,,,,8.0,,,0.2,0.2,,0.5,,0.5,0.4166666666666667,,0.4642857142857143,,0.5,,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.75,0.6666666666666666,1.0,,0.8181818181818182,0.375,,0.6666666666666666,1.0,1.0,111.39622641509433,12.952380952380953,12.9,12.0,12.7,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.07142857142857142,1.0,1.0,,0.5,,,,,0.35714285714285715,1.0,0.4865714285714286,,0.06666666666666667,0.07692307692307693,,8.483333333333333,25.65,,,,2.0,2.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,7.0,3.0,,,1.0,,3.0,,,4.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.25,1.1666666666666667,,,0.42857142857142855,0.5,0.5,,0.6666666666666666,,,0.3333333333333333,0.4,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.07142857142857142,,,,,,,,1.0,,,0.420275,0.4666666666666667,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1628969-1629013-1629661,1610612756,"Chris Paul, Frank Kaminsky, Mikal Bridges, Landry Shamet, Cameron Johnson","Paul, Kaminsky, Bridges, Shamet, Johnson",101108-1626163-1628969-1629013-1629661,PHX,299.0,2,5.0,1.0,10.0,10.0,,,3.0,20.0,3.0,3.0,,,3.0,2.0,5.0,1.0,,,4.0,6.0,2.0,5.0,,14.0,13.0,1.0,,,,,,,2.0,6.0,6.0,5.0,2.0,,1.0,2.0,3.0,2.0,,8.0,,2.0,3.0,5.0,2.0,7.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,1.0,7.0,,,0.25,0.3333333333333333,1.0,0.4,,0.4,0.6666666666666666,,0.6363636363636364,,0.6363636363636364,,0.45454545454545453,,,1.0,1.0,1.0,,1.0,0.4,,1.0,1.0,,96.3210702341137,12.9,17.0,11.5,17.0,0.2727272727272727,1.0,1.0,,0.2727272727272727,0.45454545454545453,0.4,0.4,1.0,0.3333333333333333,,,,,0.7272727272727273,0.4,0.5403727272727272,,,,,4.55,25.240000000000002,,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,1.0,7.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.1666666666666667,1.1666666666666667,,,1.0,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,1.0,,,1.0,1.0,,0.5523,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1628969-1629013-203109,1610612756,"Chris Paul, Frank Kaminsky, Mikal Bridges, Landry Shamet, Jae Crowder","Paul, Kaminsky, Bridges, Shamet, Crowder",101108-1626163-1628969-1629013-203109,PHX,164.0,1,3.0,2.0,6.0,6.0,,,,12.0,,,,,1.0,1.0,2.0,,,,3.0,3.0,1.0,2.0,1.0,10.0,8.0,,,,,,,,2.0,4.0,,2.0,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,10.0,,,0.3333333333333333,0.3333333333333333,,0.5,,0.5,1.0,,0.9,,1.0,,0.4,,,1.0,0.5,1.0,,0.6666666666666666,,,,1.0,,105.36585365853658,13.0,14.333333333333334,13.0,14.166666666666666,,,,,0.2,0.4,0.5,0.5,,,,,,,0.4,0.5,0.48857999999999996,,0.2,0.3333333333333333,,11.533333333333333,26.15,,,,1.0,2.0,2.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,0.4,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1628969-1629661-203109,1610612756,"Chris Paul, Frank Kaminsky, Mikal Bridges, Cameron Johnson, Jae Crowder","Paul, Kaminsky, Bridges, Johnson, Crowder",101108-1626163-1628969-1629661-203109,PHX,161.0,1,3.0,3.0,5.0,5.0,,,1.0,10.0,1.0,2.0,,,2.0,1.0,1.0,,,,2.0,4.0,1.0,1.0,,7.0,4.0,,,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,,2.0,1.0,3.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,5.0,,,0.5,1.0,1.0,1.0,,1.0,0.5,,0.7,,0.7,,0.2,0.25,,1.0,1.0,1.0,,1.0,0.5,,,1.0,,89.44099378881988,16.6,15.6,16.4,15.6,0.4,0.5,1.0,,0.4,0.2,1.0,1.0,1.0,,,,,,0.6,1.0,0.45858999999999994,,,,,4.375,25.6,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,0.5,1.0,,,1.0,,,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,0.6151,0.2857142857142857,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626163-1629013-1629661-203109,1610612756,"Chris Paul, Frank Kaminsky, Landry Shamet, Cameron Johnson, Jae Crowder","Paul, Kaminsky, Shamet, Johnson, Crowder",101108-1626163-1629013-1629661-203109,PHX,185.0,4,3.0,-1.0,8.0,6.0,,,,14.0,,1.0,,,1.0,,,,,,1.0,4.0,,,4.0,6.0,7.0,,,,,,,,2.0,,,,,,1.0,,1.0,,,2.0,,3.0,,3.0,,3.0,,,1.0,,2.0,,,1.0,4.0,2.0,4.0,,,2.0,,,,6.0,,,1.0,1.0,,,,,0.25,,0.25,,0.5,,,,,0.5,,1.0,,1.0,,,,1.0,1.0,108.97297297297297,12.5,14.166666666666666,12.5,14.166666666666666,0.25,,,,0.25,,,,,,,,,,0.25,,0.492425,,0.3333333333333333,0.3333333333333333,,10.175,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
101108-1626164-1626166-1628969-1629013,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Mikal Bridges, Landry Shamet","Paul, Booker, Payne, Bridges, Shamet",101108-1626164-1626166-1628969-1629013,PHX,3.0,1,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,480.0,,3.0,,3.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2022,2021-22,True
